Timestamp,ACO,AJM,AJU,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
19-Apr-2020 10:59:59,19,19,18,22,24,22,19,23,25,24,23,17,22,23,20,21,22,23,20,22,22,23,22,24,22
19-Apr-2020 11:59:59,21,21,20,24,25,24,20,25,27,25,24,20,24,25,21,23,23,24,21,24,24,24,23,25,24
19-Apr-2020 12:59:59,23,23,20,25,26,26,21,26,29,27,26,20,26,26,23,24,25,26,22,26,26,25,25,27,26
19-Apr-2020 13:59:59,23,23,18,26,28,27,22,28,30,28,27,21,27,27,24,25,25,27,23,27,28,27,26,28,27
19-Apr-2020 14:59:59,24,24,13,27,28,26,23,27,30,29,28,22,28,28,22,26,26,28,24,28,27,27,27,28,28
19-Apr-2020 15:59:59,23,23,14,27,28,26,24,27,29,29,28,23,28,28,22,27,26,28,24,28,26,27,26,28,28
19-Apr-2020 16:59:59,19,19,15,26,27,25,29,29,29,29,28,21,28,27,22,26,22,28,21,28,25,28,24,27,28
19-Apr-2020 17:59:59,19,19,16,24,25,24,28,28,25,27,26,21,25,24,21,24,21,27,18,25,24,25,23,25,28
19-Apr-2020 18:59:59,20,20,16,24,24,23,26,26,22,26,25,19,25,24,22,23,23,26,20,24,24,23,24,25,26
19-Apr-2020 19:59:59,19,19,15,24,24,23,24,24,22,25,25,17,25,24,21,23,22,25,19,24,24,23,23,25,25
19-Apr-2020 20:59:59,19,19,14,24,24,22,22,22,22,25,24,16,24,23,21,23,21,25,19,24,23,23,23,25,25
19-Apr-2020 21:59:59,19,19,14,23,23,22,20,20,22,25,24,15,23,23,20,22,21,23,20,23,22,23,22,25,24
19-Apr-2020 22:59:59,18,18,13,23,21,21,18,18,20,24,24,13,23,22,19,22,21,22,18,23,22,22,21,24,23
19-Apr-2020 23:59:59,17,17,12,22,20,20,16,16,18,24,22,11,22,22,19,21,19,22,17,21,22,21,20,23,22
20-Apr-2020 00:59:59,17,17,11,21,19,20,15,15,17,23,22,10,22,21,18,21,19,22,16,20,20,20,19,22,20
20-Apr-2020 01:59:59,17,17,11,20,17,19,14,14,16,22,21,9,21,20,18,20,19,21,17,19,19,19,19,22,20
20-Apr-2020 02:59:59,16,16,10,19,17,19,13,13,15,22,20,9,20,20,17,19,18,20,17,19,19,18,18,21,19
20-Apr-2020 03:59:59,15,15,9,19,16,17,12,12,14,21,20,8,19,19,16,19,17,19,16,18,18,17,18,21,18
20-Apr-2020 04:59:59,15,15,8,18,15,17,11,11,14,19,19,8,19,19,16,18,17,18,15,17,18,17,17,20,18
20-Apr-2020 05:59:59,14,14,7,17,14,16,11,11,13,18,18,8,19,18,16,17,16,18,14,17,18,16,16,20,17
20-Apr-2020 06:59:59,13,13,6,17,14,15,10,10,12,17,18,8,19,18,15,17,16,18,13,17,17,16,16,19,17
20-Apr-2020 07:59:59,16,16,9,19,16,16,14,14,14,19,19,9,19,19,17,17,18,18,15,18,18,17,17,20,17
20-Apr-2020 08:59:59,19,19,15,20,19,18,19,19,19,21,21,15,21,20,18,18,20,21,18,20,20,20,19,21,19
20-Apr-2020 09:59:59,20,20,17,22,22,21,23,23,23,23,22,18,22,22,20,20,21,23,20,22,22,21,21,23,22
20-Apr-2020 10:59:59,20,20,19,23,24,23,25,25,26,25,24,20,24,24,21,22,23,24,21,24,24,23,23,24,24
20-Apr-2020 11:59:59,22,22,20,25,26,25,26,26,28,27,26,21,25,25,22,24,25,26,22,25,25,25,24,26,26
20-Apr-2020 12:59:59,24,24,21,26,27,26,28,28,30,28,27,22,27,26,23,25,26,28,23,27,27,26,26,27,27
20-Apr-2020 13:59:59,25,25,22,27,29,28,29,29,31,29,29,24,28,28,24,27,27,29,24,28,29,27,27,29,28
20-Apr-2020 14:59:59,25,25,22,28,29,29,29,29,31,30,29,24,29,28,25,27,28,30,25,30,29,28,28,30,29
20-Apr-2020 15:59:59,24,24,20,28,30,29,30,30,33,31,30,21,30,29,26,28,27,30,25,30,29,29,28,30,30
20-Apr-2020 16:59:59,24,24,19,28,30,26,30,30,31,31,30,19,29,29,24,28,27,31,25,30,29,29,28,30,30
20-Apr-2020 17:59:59,23,23,19,27,27,25,28,28,29,30,29,18,29,28,23,26,26,30,23,29,27,28,26,28,29
20-Apr-2020 18:59:59,22,22,17,26,25,23,27,27,26,27,27,17,27,26,22,25,25,27,22,27,25,26,25,27,28
20-Apr-2020 19:59:59,20,20,16,24,24,21,22,22,25,25,24,16,25,25,20,23,23,25,21,23,22,24,22,25,23
20-Apr-2020 20:59:59,18,18,16,23,23,22,21,21,19,25,22,15,23,22,19,22,21,25,19,17,22,18,22,22,24
20-Apr-2020 21:59:59,18,18,15,19,22,22,20,20,16,23,20,12,20,19,20,21,20,23,18,17,22,18,20,19,22
20-Apr-2020 22:59:59,17,17,11,19,21,21,21,21,17,22,20,11,20,19,20,20,18,22,18,17,21,18,20,20,21
20-Apr-2020 23:59:59,17,17,10,19,20,20,20,20,17,22,20,10,20,19,19,20,19,22,18,18,20,19,18,21,21
21-Apr-2020 00:59:59,17,17,11,19,19,19,16,19,16,22,21,8,20,18,18,20,18,22,17,17,20,19,18,20,21
21-Apr-2020 01:59:59,16,15,11,18,18,19,15,17,15,21,20,8,20,19,17,19,18,21,16,17,20,18,18,20,20
21-Apr-2020 02:59:59,15,15,10,18,19,19,15,15,14,21,19,7,20,19,16,19,17,21,15,16,19,17,18,20,20
21-Apr-2020 03:59:59,15,15,9,18,19,17,15,16,13,21,18,7,19,18,15,18,17,20,15,16,18,17,17,19,19
21-Apr-2020 04:59:59,15,14,8,17,17,16,15,15,14,20,18,7,19,18,15,18,17,20,15,16,17,17,16,19,19
21-Apr-2020 05:59:59,13,14,8,17,16,16,15,15,13,20,18,8,18,18,15,18,16,20,14,16,17,16,16,19,18
21-Apr-2020 06:59:59,13,14,7,17,14,15,15,14,12,19,18,8,18,18,15,18,16,19,14,16,16,16,15,19,18
21-Apr-2020 07:59:59,14,16,10,19,17,17,16,17,14,19,19,9,19,19,17,17,18,19,16,17,18,17,17,19,18
21-Apr-2020 08:59:59,17,19,15,20,20,19,17,20,19,21,21,13,20,21,18,19,20,20,19,19,19,20,19,21,20
21-Apr-2020 09:59:59,19,21,17,22,23,21,23,23,24,23,22,17,22,22,19,21,21,22,20,21,21,22,21,23,22
21-Apr-2020 10:59:59,21,22,19,23,25,24,20,25,26,25,24,19,24,24,21,22,24,24,21,23,24,24,23,25,24
21-Apr-2020 11:59:59,23,23,25,25,26,26,22,26,28,27,26,20,26,25,23,24,25,26,23,25,26,26,25,26,26
21-Apr-2020 12:59:59,24,25,19,27,28,27,23,28,30,28,28,21,27,27,23,26,26,28,24,27,28,26,27,27,27
21-Apr-2020 13:59:59,25,25,20,28,29,28,28,28,31,29,28,20,28,27,23,27,27,28,25,28,29,27,27,29,29
21-Apr-2020 14:59:59,27,25,21,28,29,28,24,29,31,30,29,21,29,28,23,27,28,29,25,28,28,28,27,29,30
21-Apr-2020 15:59:59,26,24,20,27,29,27,24,29,31,30,29,22,28,28,24,27,26,29,25,28,27,28,27,29,30
21-Apr-2020 16:59:59,24,22,19,27,27,27,22,28,28,29,28,18,27,27,24,26,25,28,23,27,27,27,26,28,28
21-Apr-2020 17:59:59,24,21,18,26,26,26,21,24,26,28,27,16,27,26,23,26,25,27,22,26,25,25,25,27,21
21-Apr-2020 18:59:59,19,20,17,25,25,25,20,17,23,26,24,16,26,25,21,25,24,23,21,22,24,21,24,26,20
21-Apr-2020 19:59:59,15,18,16,17,19,24,16,18,17,17,15,15,16,18,20,19,17,15,18,15,23,17,20,20,18
21-Apr-2020 20:59:59,16,14,13,16,17,20,13,17,15,18,16,10,15,16,17,16,15,17,14,15,17,17,15,17,19
21-Apr-2020 21:59:59,16,15,13,17,17,18,14,16,15,18,16,10,16,16,17,16,16,18,14,15,18,17,17,17,18
21-Apr-2020 22:59:59,15,15,13,17,18,18,15,16,16,19,18,10,17,18,17,17,17,19,15,16,18,17,17,19,19
21-Apr-2020 23:59:59,15,15,12,17,18,18,15,18,16,19,18,10,17,18,17,18,17,18,15,16,18,17,17,19,18
22-Apr-2020 00:59:59,15,16,11,17,18,18,16,16,16,19,18,9,18,18,17,18,17,18,15,16,18,17,17,19,18
22-Apr-2020 01:59:59,14,16,11,17,17,18,15,14,15,19,18,9,17,17,17,17,17,18,15,16,17,16,16,19,17
22-Apr-2020 02:59:59,13,16,10,17,16,17,15,13,14,19,17,8,17,16,17,18,16,17,14,15,17,16,16,18,16
22-Apr-2020 03:59:59,12,15,8,16,15,18,15,12,12,17,17,8,16,17,16,17,15,16,15,14,17,15,16,18,16
22-Apr-2020 04:59:59,11,14,8,16,17,17,14,11,12,17,16,7,16,17,15,17,15,17,14,14,16,15,15,18,15
22-Apr-2020 05:59:59,11,13,8,16,17,16,14,11,12,17,16,7,16,17,16,16,14,16,14,14,15,14,15,18,15
22-Apr-2020 06:59:59,11,13,8,16,17,16,14,11,11,17,16,7,16,17,15,16,15,17,15,14,15,14,15,17,15
22-Apr-2020 07:59:59,12,15,11,17,18,17,15,14,12,18,18,9,17,17,16,17,16,17,16,16,16,16,16,19,15
22-Apr-2020 08:59:59,15,18,15,19,21,20,17,18,18,20,19,12,19,19,17,18,18,19,19,18,18,19,18,20,18
22-Apr-2020 09:59:59,18,19,17,21,23,22,18,20,22,22,21,15,21,21,18,20,20,21,19,20,20,20,20,22,20
22-Apr-2020 10:59:59,20,20,19,22,24,23,20,22,25,24,23,17,23,23,20,22,22,23,20,22,23,22,22,24,22
22-Apr-2020 11:59:59,21,22,20,24,26,25,21,24,27,25,25,19,24,24,22,23,24,25,22,24,25,24,25,25,24
22-Apr-2020 12:59:59,23,24,21,26,27,26,26,26,30,27,26,21,26,26,23,25,25,26,23,26,27,25,25,27,26
22-Apr-2020 13:59:59,24,25,21,27,28,28,23,28,31,28,28,22,27,27,24,26,27,28,24,27,29,27,27,28,28
22-Apr-2020 14:59:59,25,25,21,28,29,28,25,29,32,29,29,22,28,28,25,27,27,28,25,28,30,27,28,29,29
22-Apr-2020 15:59:59,22,22,19,28,29,27,23,29,30,29,28,18,28,29,23,27,25,28,25,28,27,27,26,29,29
22-Apr-2020 16:59:59,20,20,19,25,27,25,20,27,27,28,27,14,25,27,22,26,23,28,22,26,25,27,24,27,28
22-Apr-2020 17:59:59,20,20,18,25,25,24,20,25,24,26,25,14,24,25,21,25,23,26,21,24,24,24,24,26,27
22-Apr-2020 18:59:59,20,20,17,24,24,24,20,23,24,26,25,15,24,24,21,24,23,25,21,24,23,24,23,25,24
22-Apr-2020 19:59:59,19,19,16,23,24,23,18,23,23,25,24,14,24,23,21,23,23,25,20,24,23,23,23,25,24
22-Apr-2020 20:59:59,19,19,15,23,24,23,18,22,22,25,24,13,23,23,20,23,22,24,19,23,23,22,23,25,21
22-Apr-2020 21:59:59,18,18,15,22,22,22,18,19,22,23,23,13,22,22,19,22,21,22,19,22,22,21,22,24,20
22-Apr-2020 22:59:59,18,18,15,22,21,22,17,15,20,23,21,12,21,21,19,21,20,22,18,21,22,20,22,23,20
22-Apr-2020 23:59:59,17,17,14,21,19,21,16,14,19,22,21,11,21,21,18,20,20,21,18,20,21,20,21,22,20
23-Apr-2020 00:59:59,15,15,11,19,18,19,16,14,18,21,20,10,20,20,16,20,19,20,17,19,19,19,19,22,19
23-Apr-2020 01:59:59,15,15,12,20,19,19,16,13,16,20,20,10,19,20,16,19,19,20,17,19,19,19,18,21,19
23-Apr-2020 02:59:59,15,15,11,20,19,19,15,13,15,20,19,10,19,20,16,19,18,20,17,17,18,18,17,21,18
23-Apr-2020 03:59:59,15,15,10,19,19,18,15,11,14,20,19,9,19,19,15,18,17,19,17,17,18,17,17,20,17
23-Apr-2020 04:59:59,15,15,9,18,18,17,15,11,13,19,18,8,18,19,14,18,17,18,16,16,16,17,16,19,16
23-Apr-2020 05:59:59,14,14,8,17,17,15,15,11,13,19,18,8,18,18,15,17,16,18,16,16,16,16,16,19,16
23-Apr-2020 06:59:59,14,14,7,17,15,15,15,11,13,18,17,8,17,18,15,17,16,17,16,16,16,16,15,19,16
23-Apr-2020 07:59:59,16,16,10,18,18,16,15,14,14,20,19,10,19,19,17,18,17,18,18,18,17,18,17,20,17
23-Apr-2020 08:59:59,19,19,16,20,21,19,17,19,19,21,21,15,21,21,19,19,20,20,20,20,19,20,19,22,18
23-Apr-2020 09:59:59,20,20,18,22,23,22,19,21,23,23,22,17,22,23,20,21,22,22,21,22,22,22,22,23,21
23-Apr-2020 10:59:59,21,21,20,24,25,24,20,24,26,25,24,19,24,24,21,23,23,24,22,24,24,24,24,25,24
23-Apr-2020 11:59:59,23,23,21,25,26,26,22,26,28,26,26,20,25,25,23,24,25,26,23,25,26,25,25,26,25
23-Apr-2020 12:59:59,23,23,20,26,28,27,22,28,30,28,27,22,27,26,24,25,25,27,23,27,28,26,26,28,27
23-Apr-2020 13:59:59,21,21,19,26,29,28,22,29,31,29,28,22,27,26,24,26,24,29,22,28,28,27,26,28,28
23-Apr-2020 14:59:59,20,20,19,25,29,27,21,28,25,28,26,22,26,23,23,26,24,28,21,26,27,25,26,27,28
23-Apr-2020 15:59:59,19,19,17,25,27,27,21,26,25,28,26,22,26,23,21,26,21,27,20,25,26,26,25,27,25
23-Apr-2020 16:59:59,19,19,19,22,26,26,19,26,25,26,25,21,24,21,21,25,21,26,18,24,23,24,24,26,26
23-Apr-2020 17:59:59,22,22,18,24,25,25,20,27,25,27,26,18,25,23,21,25,22,26,20,24,24,24,24,26,26
23-Apr-2020 18:59:59,20,20,17,23,24,24,18,25,24,26,25,16,24,23,21,24,22,25,20,24,24,24,24,25,25
23-Apr-2020 19:59:59,19,19,13,22,23,24,18,24,22,25,24,14,23,22,20,23,21,25,19,23,23,24,23,24,24
23-Apr-2020 20:59:59,18,18,11,22,23,23,18,23,21,25,23,12,22,21,20,22,20,24,18,22,22,22,21,24,24
23-Apr-2020 21:59:59,18,18,10,20,22,22,18,21,20,24,23,10,22,20,20,22,20,24,18,21,21,21,21,23,23
23-Apr-2020 22:59:59,18,18,10,20,22,21,17,18,18,24,22,10,21,21,20,21,19,23,18,20,21,21,20,23,22
23-Apr-2020 23:59:59,18,18,9,20,21,20,17,19,17,23,21,10,21,21,19,21,19,22,18,20,20,20,20,22,20
24-Apr-2020 00:59:59,16,16,8,20,21,20,17,18,18,21,21,10,21,20,18,20,18,21,17,20,19,19,19,22,19
24-Apr-2020 01:59:59,15,15,8,20,20,19,16,17,18,21,20,10,20,19,18,19,17,21,16,19,18,18,19,21,18
24-Apr-2020 02:59:59,14,14,7,18,18,18,15,14,17,21,19,9,19,18,16,18,17,20,15,19,18,18,18,20,18
24-Apr-2020 03:59:59,15,15,8,17,17,17,15,13,15,19,19,8,19,17,15,18,16,19,15,18,17,18,16,20,17
24-Apr-2020 04:59:59,15,15,9,18,18,17,16,13,14,18,19,8,19,18,15,18,17,19,15,18,17,18,16,20,17
24-Apr-2020 05:59:59,15,15,7,18,18,16,15,13,15,19,19,9,18,18,14,17,16,19,15,18,16,17,16,19,17
24-Apr-2020 06:59:59,13,13,7,18,18,15,14,13,15,19,18,8,18,18,14,17,16,19,15,18,16,17,16,19,16
24-Apr-2020 07:59:59,15,15,10,18,19,17,15,15,16,19,19,9,19,18,17,17,17,19,16,18,16,18,16,19,17
24-Apr-2020 08:59:59,17,17,14,19,21,19,17,19,19,21,20,14,20,20,18,19,19,20,18,20,18,19,18,21,18
24-Apr-2020 09:59:59,20,20,17,21,22,21,18,22,22,23,22,17,22,22,20,21,21,22,19,21,21,22,20,23,20
24-Apr-2020 10:59:59,21,21,19,22,24,23,20,24,25,24,24,19,23,23,22,22,22,23,20,23,23,23,23,25,22
24-Apr-2020 11:59:59,22,22,19,24,26,25,21,26,28,26,26,20,25,25,22,23,24,25,22,25,26,25,24,26,25
24-Apr-2020 12:59:59,23,23,19,26,27,27,22,28,30,27,27,20,27,27,23,25,25,27,23,26,26,26,26,27,27
24-Apr-2020 13:59:59,23,23,19,27,29,28,23,28,32,29,28,21,28,28,21,26,26,28,23,27,27,27,27,28,28
24-Apr-2020 14:59:59,22,22,20,27,29,28,20,29,31,29,28,21,27,27,22,26,24,28,22,28,26,27,26,29,28
24-Apr-2020 15:59:59,20,20,19,22,28,27,15,28,28,27,26,20,25,22,23,24,19,28,16,26,26,25,24,26,28
24-Apr-2020 16:59:59,21,21,19,23,24,25,16,27,22,25,25,19,24,22,22,24,19,25,17,24,25,22,23,25,27
24-Apr-2020 17:59:59,20,20,19,23,23,22,16,25,18,25,23,19,23,22,22,23,21,25,18,22,25,21,24,25,25
24-Apr-2020 18:59:59,18,18,17,22,22,21,16,23,18,25,24,16,23,21,20,22,20,25,17,23,23,22,22,24,24
24-Apr-2020 19:59:59,18,18,13,21,23,21,16,22,19,24,22,14,22,21,19,22,20,24,18,20,22,20,22,23,24
24-Apr-2020 20:59:59,18,18,11,20,22,22,14,21,18,21,19,12,20,19,19,19,19,22,16,17,22,19,21,21,22
24-Apr-2020 21:59:59,16,16,10,19,20,20,15,19,16,21,19,12,19,18,18,19,19,20,16,17,20,20,20,21,21
24-Apr-2020 22:59:59,16,16,9,19,19,19,15,19,16,20,20,11,19,18,16,19,18,20,16,17,19,18,18,21,21
24-Apr-2020 23:59:59,15,15,9,19,18,17,14,18,15,21,19,11,19,18,15,19,17,20,15,17,19,18,19,21,20
25-Apr-2020 00:59:59,15,15,8,19,18,17,14,15,14,21,19,10,19,18,15,19,17,20,14,17,19,17,18,20,20
25-Apr-2020 01:59:59,14,14,7,18,17,16,14,16,14,20,18,9,18,18,14,18,17,20,14,16,18,16,17,20,20
25-Apr-2020 02:59:59,14,14,7,17,16,15,14,16,13,19,17,8,17,17,14,17,16,19,15,15,16,16,15,19,19
25-Apr-2020 03:59:59,15,15,7,16,16,14,14,16,12,18,17,7,17,16,15,17,15,18,13,15,16,15,15,18,18
25-Apr-2020 04:59:59,14,14,7,16,16,13,13,13,12,19,17,7,17,16,15,17,15,18,13,15,15,15,15,18,17
25-Apr-2020 05:59:59,13,13,6,16,14,13,13,13,11,18,17,7,17,16,16,16,14,17,13,15,14,15,14,18,16
25-Apr-2020 06:59:59,14,14,6,15,13,13,14,12,10,17,16,6,16,16,16,16,15,16,14,14,15,15,14,18,16
25-Apr-2020 07:59:59,16,16,10,17,15,16,16,15,12,17,17,9,18,17,17,17,16,17,15,16,15,17,15,19,16
25-Apr-2020 08:59:59,18,18,15,19,21,21,18,19,17,20,19,15,20,19,18,19,18,19,18,19,18,19,18,21,18
25-Apr-2020 09:59:59,20,20,18,21,23,23,19,22,22,22,22,18,22,21,20,21,21,21,19,21,21,21,21,23,21
25-Apr-2020 10:59:59,21,21,18,23,25,26,20,24,25,25,24,20,24,24,22,23,23,24,21,23,24,23,24,25,23
25-Apr-2020 11:59:59,23,23,15,25,27,27,22,26,28,27,26,21,26,26,22,25,25,26,23,25,26,25,26,27,26
25-Apr-2020 12:59:59,21,21,15,26,28,27,22,27,29,28,27,19,27,27,21,25,25,27,23,27,25,26,25,27,27
25-Apr-2020 13:59:59,24,24,17,27,25,24,20,28,30,28,28,16,27,28,23,23,25,28,22,27,23,27,25,27,28
25-Apr-2020 14:59:59,21,21,17,24,24,21,20,27,27,25,24,18,24,25,22,22,23,26,21,24,17,23,22,25,27
25-Apr-2020 15:59:59,20,20,15,22,24,22,20,25,20,25,23,19,23,23,22,22,22,25,20,22,19,20,21,23,25
25-Apr-2020 16:59:59,17,17,16,20,23,23,16,24,17,23,22,17,21,18,21,21,19,24,16,20,21,20,20,23,24
25-Apr-2020 17:59:59,15,15,15,19,22,21,17,21,19,23,22,15,21,19,21,21,17,21,18,21,19,20,18,22,21
25-Apr-2020 18:59:59,16,16,14,20,20,21,17,20,19,21,20,15,21,20,19,19,18,20,18,20,20,20,19,22,21
25-Apr-2020 19:59:59,16,16,14,19,21,20,15,18,18,21,20,15,20,19,19,19,18,20,17,19,19,19,19,21,19
25-Apr-2020 20:59:59,15,15,12,18,21,19,14,18,16,21,20,12,20,17,19,19,17,20,16,19,19,19,18,20,19
25-Apr-2020 21:59:59,14,14,12,18,20,19,14,18,16,21,20,11,18,18,18,18,17,21,15,19,18,18,18,20,19
25-Apr-2020 22:59:59,15,15,12,18,19,19,15,17,16,20,19,13,19,18,18,18,17,20,16,18,18,18,18,20,18
25-Apr-2020 23:59:59,14,14,11,19,18,18,15,15,16,20,19,13,19,18,18,18,18,20,16,18,18,17,18,20,18
26-Apr-2020 00:59:59,14,14,10,18,18,17,15,16,15,20,19,12,19,19,18,18,18,20,15,18,17,17,17,20,18
26-Apr-2020 01:59:59,14,14,10,18,18,17,14,16,15,19,19,10,18,18,18,18,17,19,15,18,17,17,17,19,18
26-Apr-2020 02:59:59,14,14,8,17,17,16,14,16,13,19,18,8,18,16,17,17,16,19,14,17,16,17,16,19,17
26-Apr-2020 03:59:59,14,14,8,17,17,17,13,17,15,19,18,8,18,16,16,16,16,18,14,17,16,16,17,19,17
26-Apr-2020 04:59:59,13,13,8,17,17,17,13,16,16,18,18,9,18,16,16,16,16,18,14,17,16,16,16,18,17
26-Apr-2020 05:59:59,13,13,7,17,16,16,13,15,15,18,17,10,18,16,16,16,16,17,14,17,16,16,16,18,16
26-Apr-2020 06:59:59,13,13,8,17,15,16,13,15,15,17,17,10,17,16,16,16,16,17,14,16,16,15,16,18,15
26-Apr-2020 07:59:59,13,13,9,16,15,17,13,15,15,18,17,10,17,16,15,15,16,17,14,16,16,15,16,18,15
26-Apr-2020 08:59:59,14,14,11,17,17,17,13,17,16,19,18,12,18,17,16,16,17,18,14,17,17,16,17,19,16
26-Apr-2020 09:59:59,14,14,12,18,18,18,14,18,17,19,18,14,18,18,17,17,17,19,15,18,18,17,18,20,18
26-Apr-2020 10:59:59,14,14,12,18,19,19,14,21,18,20,19,13,19,18,18,18,17,20,15,18,19,18,18,20,19
26-Apr-2020 11:59:59,15,15,12,19,23,21,15,22,20,22,21,13,20,18,19,19,16,21,16,20,20,19,19,21,21
26-Apr-2020 12:59:59,17,17,15,21,24,22,17,23,23,23,23,16,22,21,21,21,19,23,17,21,20,20,20,23,22
26-Apr-2020 13:59:59,20,20,17,22,25,23,19,24,26,25,24,19,23,22,22,22,21,25,19,23,23,22,22,24,24
26-Apr-2020 14:59:59,21,21,19,24,26,24,20,25,27,26,25,19,25,24,24,24,23,26,21,24,25,24,23,25,26
26-Apr-2020 15:59:59,22,22,19,24,28,25,21,27,28,27,26,20,25,25,24,24,24,27,21,26,25,25,25,26,26
26-Apr-2020 16:59:59,22,22,19,25,28,25,22,26,26,27,26,20,26,26,25,25,24,27,22,26,26,25,26,27,26
26-Apr-2020 17:59:59,23,23,18,25,27,24,22,24,26,27,26,20,26,25,25,25,24,26,22,25,26,25,26,27,25
26-Apr-2020 18:59:59,20,20,16,24,25,23,20,23,24,25,25,17,25,24,24,24,23,25,21,24,22,23,24,26,23
26-Apr-2020 19:59:59,19,19,14,23,22,21,19,20,22,23,22,15,22,22,21,21,22,22,20,22,21,21,21,24,21
26-Apr-2020 20:59:59,17,17,13,21,19,20,17,18,20,20,20,14,20,20,19,19,20,20,18,20,20,19,20,21,18
26-Apr-2020 21:59:59,16,16,10,19,18,19,15,16,17,19,18,13,19,18,17,17,18,19,16,18,19,17,19,20,17
26-Apr-2020 22:59:59,14,14,9,17,16,17,14,16,16,18,18,11,18,17,16,16,17,18,14,17,17,16,17,19,16
26-Apr-2020 23:59:59,13,13,8,16,15,17,13,16,15,18,17,10,17,16,16,16,16,17,14,16,16,15,16,18,16
27-Apr-2020 00:59:59,12,12,7,16,14,16,12,14,15,18,17,9,16,16,16,16,15,17,13,16,16,15,16,17,15
27-Apr-2020 01:59:59,12,12,7,16,13,15,12,15,15,17,16,9,16,15,15,15,15,17,13,16,15,15,15,17,15
27-Apr-2020 02:59:59,11,11,7,16,14,14,11,15,15,17,16,9,16,15,14,14,14,16,12,16,15,15,15,17,15
27-Apr-2020 03:59:59,11,11,8,15,12,13,11,13,14,17,16,8,16,15,14,14,14,16,12,15,14,15,15,17,15
27-Apr-2020 04:59:59,10,10,5,15,12,13,11,11,13,16,15,8,16,15,14,14,14,16,12,15,14,14,15,16,14
27-Apr-2020 05:59:59,10,10,4,15,11,12,11,10,11,15,15,7,15,15,13,13,13,15,12,15,14,14,14,16,14
27-Apr-2020 06:59:59,10,10,4,15,11,12,11,10,11,14,15,7,15,14,13,13,13,15,11,14,13,14,14,16,13
27-Apr-2020 07:59:59,12,12,7,15,14,14,12,13,12,15,15,8,15,15,13,13,14,15,13,15,14,15,14,16,14
27-Apr-2020 08:59:59,14,14,11,17,16,16,13,16,16,17,17,13,17,17,14,14,16,17,14,17,16,16,16,18,15
27-Apr-2020 09:59:59,16,16,14,18,19,17,15,18,20,19,19,16,18,19,16,16,17,18,16,18,18,18,18,19,17
27-Apr-2020 10:59:59,17,17,16,20,21,20,16,20,22,21,20,16,20,20,18,18,19,20,17,20,20,19,19,21,19
27-Apr-2020 11:59:59,19,19,17,22,23,22,19,23,25,23,23,18,22,22,20,20,21,22,19,22,22,22,21,23,22
27-Apr-2020 12:59:59,21,21,19,24,25,24,20,25,27,25,25,20,24,24,23,23,23,25,21,24,25,24,24,25,24
27-Apr-2020 13:59:59,22,22,20,25,27,26,22,26,28,26,26,21,25,25,24,24,25,26,22,26,26,25,25,27,26
27-Apr-2020 14:59:59,22,22,20,26,27,27,22,27,29,27,26,22,26,26,25,25,25,28,23,26,27,25,26,27,26
27-Apr-2020 15:59:59,23,23,20,26,28,27,23,27,29,27,26,22,26,26,25,25,25,27,23,27,27,26,26,27,26
27-Apr-2020 16:59:59,24,24,20,26,28,27,22,27,29,28,27,22,27,26,25,25,25,28,23,27,27,26,26,28,27
27-Apr-2020 17:59:59,24,24,20,26,27,27,22,26,28,28,27,20,26,26,25,25,25,27,23,26,27,26,26,27,27
27-Apr-2020 18:59:59,22,22,17,25,26,25,22,25,26,27,26,19,26,26,25,25,24,26,22,26,25,25,25,27,26
27-Apr-2020 19:59:59,20,20,14,24,23,23,20,22,24,25,24,15,24,24,23,23,23,24,21,24,24,23,24,25,23
27-Apr-2020 20:59:59,19,19,13,23,22,22,19,21,22,23,22,13,23,23,21,21,22,23,19,22,22,22,22,24,22
27-Apr-2020 21:59:59,18,18,12,22,21,21,18,19,21,23,22,11,22,22,21,21,21,23,18,22,21,21,22,23,21
27-Apr-2020 22:59:59,17,17,11,22,19,20,17,16,19,22,22,12,22,21,19,19,20,22,17,21,21,21,21,22,21
27-Apr-2020 23:59:59,16,16,11,21,17,19,17,13,18,22,21,11,21,20,19,19,19,21,17,20,20,19,20,22,20
28-Apr-2020 00:59:59,16,16,11,19,15,17,16,12,15,21,20,9,20,19,19,19,18,21,16,18,19,18,19,21,19
28-Apr-2020 01:59:59,15,15,9,18,16,16,15,11,14,20,19,8,19,19,18,18,18,19,15,17,18,17,18,20,17
28-Apr-2020 02:59:59,14,14,8,18,15,16,15,10,13,18,19,6,18,18,18,18,16,18,16,17,17,17,18,20,17
28-Apr-2020 03:59:59,14,14,6,18,15,16,14,9,12,18,18,6,18,17,17,17,16,17,14,16,17,15,17,19,16
28-Apr-2020 04:59:59,13,13,6,17,14,15,14,9,11,18,17,6,17,17,17,17,15,17,14,15,16,15,16,19,15
28-Apr-2020 05:59:59,13,13,5,16,13,14,14,8,11,17,17,6,17,17,16,16,15,17,15,16,15,15,15,18,14
28-Apr-2020 06:59:59,12,12,5,16,12,14,13,8,11,17,17,6,16,16,15,15,15,17,14,15,14,15,14,18,14
