Timestamp,ACO,AJM,AJU,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
09-Jul-2020 20:59:59,10,10,14,14,15,15,11,14,12,16,8,8,14,14,12,14,13,16,11,13,14,13,13,15,15
09-Jul-2020 21:59:59,11,11,14,14,14,14,11,14,12,16,8,8,14,14,12,13,13,16,12,13,14,14,13,15,15
09-Jul-2020 22:59:59,11,11,14,14,14,13,11,14,12,16,7,7,15,14,12,14,13,16,12,13,14,14,12,15,15
09-Jul-2020 23:59:59,12,12,14,14,14,13,12,13,13,15,8,8,15,15,12,14,13,15,12,13,14,14,12,16,14
10-Jul-2020 00:59:59,12,12,14,14,13,13,11,13,13,15,15,8,15,14,13,14,13,16,11,14,14,14,13,15,15
10-Jul-2020 01:59:59,12,12,14,14,13,13,12,12,12,16,15,8,15,14,13,14,13,16,11,13,14,14,13,15,14
10-Jul-2020 02:59:59,12,12,14,14,12,12,11,12,12,16,15,7,14,14,12,13,13,16,11,13,14,14,13,15,14
10-Jul-2020 03:59:59,11,11,13,13,11,12,11,11,11,15,14,7,14,14,11,13,12,15,11,14,13,13,12,15,14
10-Jul-2020 04:59:59,10,10,13,13,10,11,10,11,11,14,14,6,14,13,10,13,12,14,11,12,12,13,12,15,13
10-Jul-2020 05:59:59,10,10,13,13,9,10,10,10,10,14,13,6,13,13,10,13,11,14,10,12,12,12,11,14,12
10-Jul-2020 06:59:59,10,10,13,13,9,10,11,9,9,14,13,5,13,13,10,12,11,14,11,12,11,12,11,14,12
10-Jul-2020 07:59:59,12,12,14,14,13,12,13,12,11,13,14,7,14,14,12,13,13,13,13,13,13,14,12,15,13
10-Jul-2020 08:59:59,16,16,16,16,15,14,14,15,15,16,15,12,16,16,13,14,15,15,14,15,15,16,15,17,14
10-Jul-2020 09:59:59,16,16,18,18,18,17,15,18,20,18,18,16,18,18,15,16,17,18,16,18,17,19,17,19,17
10-Jul-2020 10:59:59,17,17,20,20,19,19,17,20,22,20,20,17,20,20,17,18,19,20,17,20,19,20,19,21,19
10-Jul-2020 11:59:59,18,18,22,22,21,21,18,22,24,23,22,18,22,21,18,20,21,23,19,22,21,21,21,22,21
10-Jul-2020 12:59:59,20,20,23,23,23,23,20,23,25,25,24,19,23,23,20,22,22,25,20,23,23,23,22,24,24
10-Jul-2020 13:59:59,21,21,24,24,26,24,21,25,27,26,25,19,25,24,21,23,23,26,21,25,26,24,24,26,25
10-Jul-2020 14:59:59,22,22,25,25,27,26,21,26,27,27,26,20,26,25,22,25,24,27,22,26,26,25,25,27,26
10-Jul-2020 15:59:59,23,23,26,26,27,26,22,26,26,28,26,20,26,26,23,25,25,27,23,26,26,25,25,27,26
10-Jul-2020 16:59:59,21,21,25,25,25,26,21,26,25,27,26,20,26,25,23,24,24,27,22,26,25,23,24,27,26
10-Jul-2020 17:59:59,19,19,24,24,21,19,20,25,25,26,25,15,24,24,21,23,23,26,21,24,24,23,23,26,25
10-Jul-2020 18:59:59,18,18,22,22,22,17,19,23,23,25,24,13,23,23,18,21,22,24,20,23,19,23,20,23,24
10-Jul-2020 19:59:59,17,17,20,20,21,16,18,21,22,23,22,12,22,21,16,21,20,23,19,22,19,21,18,21,22
10-Jul-2020 20:59:59,16,16,20,20,20,17,17,20,21,22,21,12,21,21,16,19,19,22,18,21,18,20,19,21,20
10-Jul-2020 21:59:59,16,16,20,20,19,17,16,18,19,21,20,12,20,20,17,18,19,20,17,19,19,18,19,20,19
10-Jul-2020 22:59:59,15,15,19,19,18,17,15,18,18,20,19,12,19,19,16,17,18,19,16,19,18,18,18,20,18
10-Jul-2020 23:59:59,14,14,18,18,18,17,14,17,17,19,18,11,18,18,15,17,17,19,15,18,17,17,17,19,17
11-Jul-2020 00:59:59,14,14,18,18,17,17,14,16,17,19,18,11,18,17,15,16,17,18,15,17,17,17,17,18,17
11-Jul-2020 01:59:59,13,13,10,17,16,16,13,15,16,18,17,11,17,17,14,15,16,18,14,17,16,16,16,18,16
11-Jul-2020 02:59:59,13,13,9,17,15,15,13,15,15,18,16,10,17,16,13,15,16,17,14,16,16,15,16,17,16
11-Jul-2020 03:59:59,12,12,9,16,14,15,12,15,15,17,16,10,16,15,13,15,15,17,13,16,16,15,16,17,15
11-Jul-2020 04:59:59,12,12,9,16,13,15,12,14,15,17,16,9,16,15,13,14,15,16,13,15,15,15,15,17,15
11-Jul-2020 05:59:59,12,12,8,15,13,15,11,14,14,17,16,9,16,15,13,14,14,16,12,15,15,14,15,17,14
11-Jul-2020 06:59:59,11,11,8,15,13,15,11,13,14,16,16,9,16,15,12,14,14,16,12,15,14,14,15,17,14
11-Jul-2020 07:59:59,11,11,9,15,15,15,11,14,14,17,16,9,16,15,12,15,14,17,12,15,15,14,15,17,15
11-Jul-2020 08:59:59,13,13,10,16,17,16,13,17,16,18,17,12,16,16,13,15,16,18,13,16,16,16,16,18,17
11-Jul-2020 09:59:59,15,15,11,17,18,17,14,18,18,20,18,14,18,17,14,16,17,20,15,18,17,17,17,19,19
11-Jul-2020 10:59:59,15,15,11,18,19,17,14,19,21,20,19,14,19,18,14,18,17,20,15,19,17,18,17,20,20
11-Jul-2020 11:59:59,15,15,12,19,20,17,15,21,21,21,20,14,20,19,15,18,18,21,16,20,17,20,18,20,20
11-Jul-2020 12:59:59,16,16,12,20,21,18,15,22,21,22,21,14,20,20,16,19,18,22,16,20,18,20,18,21,22
11-Jul-2020 13:59:59,17,17,14,21,22,19,16,23,23,23,22,15,22,21,17,20,19,23,17,22,19,21,19,21,23
11-Jul-2020 14:59:59,18,18,14,22,23,21,17,24,25,24,23,17,22,21,17,21,20,24,18,22,20,23,20,22,24
11-Jul-2020 15:59:59,19,19,15,23,23,22,18,24,26,25,24,16,24,23,18,22,21,24,19,23,21,23,21,24,24
11-Jul-2020 16:59:59,21,21,15,24,24,23,19,23,25,25,24,17,23,23,19,22,22,25,20,24,23,23,22,25,24
11-Jul-2020 17:59:59,22,22,16,23,24,22,20,20,25,24,24,18,24,24,20,22,22,25,20,24,23,23,22,25,23
11-Jul-2020 18:59:59,20,20,15,23,23,22,18,19,22,24,23,17,23,23,20,22,22,24,20,23,22,21,22,24,22
11-Jul-2020 19:59:59,18,18,13,22,21,20,17,19,20,23,22,15,22,21,18,21,21,22,18,22,21,21,21,24,21
11-Jul-2020 20:59:59,17,17,12,21,20,19,16,18,19,21,20,14,20,20,17,20,19,21,17,20,20,20,20,22,20
11-Jul-2020 21:59:59,16,16,12,20,19,18,15,17,18,20,19,13,19,19,16,19,18,20,16,19,19,18,19,21,18
11-Jul-2020 22:59:59,15,15,11,19,19,18,14,16,17,20,19,12,19,18,16,19,17,19,15,19,19,17,18,21,18
11-Jul-2020 23:59:59,14,14,11,18,19,18,14,16,17,20,19,12,19,17,16,18,17,19,15,18,18,17,17,20,17
12-Jul-2020 00:59:59,14,14,11,17,18,17,13,16,17,19,18,12,18,17,15,17,16,19,14,17,17,16,17,19,16
12-Jul-2020 01:59:59,13,13,11,17,18,17,13,15,16,19,18,11,17,17,15,17,16,18,14,17,17,16,17,18,16
12-Jul-2020 02:59:59,13,13,10,17,17,17,13,15,16,19,17,11,17,16,14,16,16,18,14,17,17,16,16,18,16
12-Jul-2020 03:59:59,13,13,10,17,16,17,13,15,16,18,17,11,17,16,14,16,16,18,14,16,16,16,16,18,16
12-Jul-2020 04:59:59,12,12,10,16,15,16,13,13,15,17,17,10,17,16,14,15,15,18,13,16,15,15,16,18,15
12-Jul-2020 05:59:59,11,11,9,16,14,14,12,13,13,17,16,10,16,15,13,15,14,17,12,16,14,15,15,17,15
12-Jul-2020 06:59:59,11,11,8,16,13,14,12,13,12,17,16,9,16,15,12,15,14,16,13,16,14,15,14,17,14
12-Jul-2020 07:59:59,14,14,11,16,15,15,13,16,15,18,17,10,17,16,14,15,16,18,14,16,16,16,16,18,15
12-Jul-2020 08:59:59,14,14,12,17,17,16,14,18,18,19,18,12,18,17,14,16,17,19,15,18,17,17,17,19,17
12-Jul-2020 09:59:59,17,17,13,19,20,18,16,19,21,21,20,15,20,19,16,17,18,20,17,19,18,19,18,20,19
12-Jul-2020 10:59:59,18,18,15,20,21,20,17,21,23,22,21,17,21,21,17,19,20,22,18,21,20,20,20,22,21
12-Jul-2020 11:59:59,19,19,15,22,23,22,19,22,25,24,23,18,23,22,19,21,21,23,19,22,22,22,21,23,23
12-Jul-2020 12:59:59,21,21,16,23,24,23,20,24,26,25,25,20,24,24,20,23,23,25,20,24,24,23,23,25,25
12-Jul-2020 13:59:59,22,22,15,25,25,25,21,26,27,26,26,19,25,24,20,23,24,26,21,25,25,24,25,27,26
12-Jul-2020 14:59:59,23,23,12,26,26,25,22,27,29,27,26,18,26,26,21,24,25,27,22,26,25,25,24,27,27
12-Jul-2020 15:59:59,21,21,15,25,27,25,22,27,29,27,26,18,26,26,22,25,24,27,22,27,25,26,24,27,27
12-Jul-2020 16:59:59,23,23,16,25,24,24,21,27,24,27,25,18,26,26,22,24,24,26,22,24,25,21,24,26,25
12-Jul-2020 17:59:59,21,21,15,21,23,22,17,22,16,24,21,17,23,21,21,23,22,22,18,19,24,17,23,25,23
12-Jul-2020 18:59:59,16,16,13,17,19,21,14,20,15,19,16,13,18,17,19,19,18,16,15,16,21,17,18,21,18
12-Jul-2020 19:59:59,12,12,11,16,18,17,13,15,14,19,16,11,16,15,15,17,15,17,13,15,15,15,16,18,17
12-Jul-2020 20:59:59,12,12,10,16,18,16,13,15,14,18,16,10,17,16,14,16,15,17,14,15,15,15,16,18,17
12-Jul-2020 21:59:59,13,13,9,16,17,16,13,14,14,18,16,10,17,16,14,16,15,17,14,16,16,15,16,18,17
12-Jul-2020 22:59:59,12,12,9,16,16,16,13,14,14,18,17,9,17,16,13,16,15,17,14,15,15,16,15,18,17
12-Jul-2020 23:59:59,12,12,9,16,16,16,13,13,13,18,17,9,16,16,14,16,15,16,13,15,16,15,15,18,16
13-Jul-2020 00:59:59,12,12,9,16,15,15,13,13,13,18,16,9,16,16,14,16,15,17,13,15,15,15,15,18,16
13-Jul-2020 01:59:59,13,13,9,15,14,14,12,12,12,18,16,8,16,15,13,15,14,17,12,15,15,14,14,17,16
13-Jul-2020 02:59:59,12,12,8,15,13,14,12,12,12,17,16,7,16,15,12,15,14,16,12,14,14,14,14,17,15
13-Jul-2020 03:59:59,11,11,7,15,13,14,12,12,12,17,15,7,16,15,13,15,14,16,12,14,14,14,13,16,15
13-Jul-2020 04:59:59,11,11,7,14,12,13,11,11,12,16,15,6,15,15,12,14,13,15,11,14,14,14,13,16,15
13-Jul-2020 05:59:59,11,11,6,14,12,13,11,11,11,15,15,6,15,14,11,14,13,15,11,13,13,13,13,16,14
13-Jul-2020 06:59:59,11,11,6,14,12,12,12,10,10,15,15,6,15,14,11,13,13,15,11,13,13,13,12,16,13
13-Jul-2020 07:59:59,14,14,8,16,15,14,13,13,12,16,16,8,16,16,13,14,15,15,13,14,14,15,14,17,14
13-Jul-2020 08:59:59,16,16,12,17,17,16,14,16,16,18,17,12,17,17,15,15,16,17,15,16,16,16,15,18,16
13-Jul-2020 09:59:59,16,16,14,18,19,18,15,18,20,19,19,15,18,18,16,17,17,19,16,18,18,18,17,20,18
13-Jul-2020 10:59:59,18,18,15,20,21,20,17,20,22,21,21,17,20,20,17,19,19,21,17,20,20,20,19,21,20
13-Jul-2020 11:59:59,19,19,16,22,22,22,18,22,24,23,22,17,22,22,19,20,21,23,19,22,21,21,21,23,22
13-Jul-2020 12:59:59,20,20,17,23,24,23,20,23,26,25,23,18,23,23,19,22,22,24,20,23,23,23,23,25,23
13-Jul-2020 13:59:59,21,21,18,24,25,24,20,25,28,25,25,19,25,24,21,23,23,25,21,24,24,24,23,26,25
13-Jul-2020 14:59:59,22,22,19,25,27,24,21,25,29,27,26,20,25,25,22,24,24,27,21,25,25,24,25,26,26
13-Jul-2020 15:59:59,23,23,18,26,27,20,22,26,29,28,26,21,26,26,22,25,25,27,22,26,24,25,25,27,26
13-Jul-2020 16:59:59,21,21,18,26,23,22,22,26,29,27,26,19,26,26,20,24,24,27,22,26,23,25,24,27,26
13-Jul-2020 17:59:59,20,20,16,24,21,22,21,25,26,26,25,16,25,25,20,20,23,26,21,26,23,24,24,24,26
13-Jul-2020 18:59:59,18,18,13,21,21,21,19,23,24,24,23,15,23,22,19,21,19,24,18,23,22,24,21,23,24
13-Jul-2020 19:59:59,17,17,12,21,21,19,18,22,23,23,22,14,22,22,17,20,19,22,18,22,21,21,21,23,22
13-Jul-2020 20:59:59,17,17,12,21,20,19,16,20,20,22,21,13,21,19,16,19,19,21,17,21,20,19,20,22,20
13-Jul-2020 21:59:59,16,16,12,19,19,18,13,19,16,21,20,12,20,17,16,18,18,21,14,20,19,18,19,21,20
13-Jul-2020 22:59:59,15,15,11,18,17,18,12,18,15,21,19,12,19,16,16,18,17,20,14,17,19,16,18,20,19
13-Jul-2020 23:59:59,15,15,11,18,17,18,13,18,15,19,18,11,18,17,16,17,17,20,14,16,18,16,18,19,19
14-Jul-2020 00:59:59,14,14,11,18,17,17,14,17,14,19,18,11,18,17,15,17,17,20,14,16,18,16,17,19,18
14-Jul-2020 01:59:59,14,14,10,17,17,16,14,15,14,19,18,11,18,17,14,17,16,19,13,16,17,16,16,19,18
14-Jul-2020 02:59:59,13,13,9,17,16,16,13,14,13,18,17,9,17,17,13,16,16,18,13,15,16,16,15,19,18
14-Jul-2020 03:59:59,13,13,8,16,16,15,13,12,12,17,17,8,17,16,13,16,15,17,13,15,15,15,15,18,17
14-Jul-2020 04:59:59,12,12,7,16,15,14,12,12,12,17,16,8,17,16,12,15,15,17,13,15,15,14,14,18,16
14-Jul-2020 05:59:59,12,12,7,16,13,14,12,11,11,17,16,7,16,16,12,15,14,17,12,14,14,14,14,18,15
14-Jul-2020 06:59:59,12,12,7,15,12,13,12,11,11,16,16,7,16,16,12,15,14,17,12,14,14,14,13,17,15
14-Jul-2020 07:59:59,15,15,9,17,15,15,14,15,12,17,17,9,17,17,15,16,16,17,15,16,15,16,15,18,16
14-Jul-2020 08:59:59,17,17,13,18,18,17,15,17,17,19,19,14,19,19,16,17,18,18,16,18,17,18,17,20,18
14-Jul-2020 09:59:59,18,18,16,20,20,19,17,20,22,21,20,16,20,20,17,18,19,20,17,20,19,20,19,21,19
14-Jul-2020 10:59:59,19,19,17,22,22,21,18,22,24,23,22,18,22,22,19,20,21,22,19,21,21,22,21,23,21
14-Jul-2020 11:59:59,21,21,18,23,24,23,19,23,25,24,24,19,24,23,20,22,23,24,20,23,23,23,23,24,23
14-Jul-2020 12:59:59,22,22,19,25,25,25,21,25,27,26,25,20,25,25,22,23,24,26,21,24,24,24,24,26,25
14-Jul-2020 13:59:59,23,23,19,25,26,26,21,26,28,27,26,21,26,25,22,25,25,27,22,26,26,25,25,27,26
14-Jul-2020 14:59:59,24,24,18,26,27,26,22,27,29,28,27,21,27,27,23,25,25,28,23,26,27,26,26,28,27
14-Jul-2020 15:59:59,24,24,16,26,28,26,23,28,30,29,28,21,27,27,23,25,25,28,23,27,27,27,25,26,28
14-Jul-2020 16:59:59,21,21,16,23,23,24,23,24,29,24,23,18,23,26,22,19,24,25,23,24,24,25,23,22,22
14-Jul-2020 17:59:59,18,18,14,20,17,23,17,20,18,18,18,14,17,20,20,17,20,20,17,17,22,19,19,19,20
14-Jul-2020 18:59:59,16,16,13,19,19,18,15,20,16,20,19,12,18,19,18,18,19,21,16,18,18,18,18,20,19
14-Jul-2020 19:59:59,16,16,12,19,19,16,16,18,16,21,19,12,19,19,16,18,19,21,16,17,17,18,18,20,19
14-Jul-2020 20:59:59,15,15,12,19,18,16,15,18,16,21,19,11,19,19,16,17,19,21,16,17,16,18,17,19,19
14-Jul-2020 21:59:59,15,15,12,18,18,16,15,18,17,20,19,11,19,18,15,17,17,20,16,18,16,18,16,18,18
14-Jul-2020 22:59:59,14,14,12,18,17,16,15,17,16,20,19,11,19,18,15,17,18,20,15,18,16,18,16,18,18
14-Jul-2020 23:59:59,14,14,11,18,17,16,14,16,17,19,19,11,19,18,14,17,17,19,15,18,16,18,16,18,17
15-Jul-2020 00:59:59,14,14,11,18,17,15,14,16,16,19,18,11,18,17,14,16,17,18,15,18,15,17,15,18,17
15-Jul-2020 01:59:59,14,14,10,17,16,14,14,16,16,18,18,10,18,17,13,16,16,18,15,17,15,17,15,17,17
15-Jul-2020 02:59:59,13,13,10,17,15,14,14,15,15,18,17,10,17,17,13,16,16,17,14,16,15,17,15,17,17
15-Jul-2020 03:59:59,13,13,8,16,15,14,13,13,14,17,17,9,17,17,12,15,16,17,14,16,15,16,14,17,16
15-Jul-2020 04:59:59,12,12,7,16,14,13,13,12,14,17,16,9,17,17,12,15,15,16,13,16,14,16,14,17,15
15-Jul-2020 05:59:59,12,12,7,15,13,13,13,12,13,17,16,8,16,16,12,14,15,16,13,16,14,16,13,16,15
15-Jul-2020 06:59:59,12,12,7,15,14,13,13,12,13,16,16,7,16,16,13,14,15,16,13,16,13,15,13,16,15
15-Jul-2020 07:59:59,14,14,10,16,16,14,14,15,14,17,17,9,17,17,14,15,16,17,14,17,15,16,15,17,15
15-Jul-2020 08:59:59,16,16,13,18,18,17,15,18,18,19,19,13,18,18,15,17,18,18,16,18,16,18,16,19,17
15-Jul-2020 09:59:59,17,17,15,20,20,20,17,19,21,20,20,16,20,20,17,18,19,20,17,19,18,20,19,21,19
15-Jul-2020 10:59:59,18,18,16,21,21,21,18,22,24,22,22,16,21,22,18,20,20,21,18,21,21,20,21,22,21
15-Jul-2020 11:59:59,20,20,16,23,23,22,19,23,25,23,23,16,23,22,19,21,22,23,20,22,22,22,22,23,23
15-Jul-2020 12:59:59,21,21,16,24,24,23,20,24,27,25,24,16,24,24,20,22,23,24,20,24,24,23,23,25,24
15-Jul-2020 13:59:59,22,22,16,25,25,24,21,26,27,26,25,17,25,25,21,24,24,26,21,25,25,24,24,26,25
15-Jul-2020 14:59:59,22,22,16,25,26,23,21,26,28,27,26,19,26,26,22,25,25,27,22,26,26,25,25,27,26
15-Jul-2020 15:59:59,22,22,15,25,27,23,22,27,29,27,27,18,26,25,23,25,25,27,22,26,26,26,25,27,27
15-Jul-2020 16:59:59,22,22,17,26,27,24,22,21,25,27,26,16,26,25,23,25,25,26,22,25,26,24,26,28,23
15-Jul-2020 17:59:59,22,22,17,23,24,24,19,21,20,24,21,15,23,22,23,23,23,23,20,20,26,21,24,25,22
15-Jul-2020 18:59:59,18,18,15,21,23,22,16,21,19,23,22,12,22,19,21,21,18,22,17,20,23,21,22,23,21
15-Jul-2020 19:59:59,17,17,14,21,20,19,16,19,20,22,20,12,21,20,18,21,19,19,17,20,21,20,19,22,20
15-Jul-2020 20:59:59,16,16,12,21,20,19,15,19,19,21,20,13,20,19,15,20,17,20,16,19,18,19,18,22,19
15-Jul-2020 21:59:59,15,15,10,20,18,19,15,18,18,21,20,12,20,18,16,18,17,20,16,19,19,19,18,21,18
15-Jul-2020 22:59:59,15,15,9,19,17,18,15,17,18,21,19,12,19,18,16,18,17,19,15,18,19,18,18,20,18
15-Jul-2020 23:59:59,14,14,10,19,16,17,14,15,17,20,18,11,19,18,15,18,17,19,15,18,18,17,18,20,17
16-Jul-2020 00:59:59,13,13,10,18,16,16,14,15,15,19,18,10,18,17,13,17,16,18,14,17,17,17,17,19,17
16-Jul-2020 01:59:59,13,13,9,18,14,15,13,14,14,18,17,10,18,17,13,17,15,18,13,17,17,17,17,19,16
16-Jul-2020 02:59:59,12,12,8,17,14,14,13,13,13,18,17,8,17,16,12,16,15,17,13,16,16,16,16,18,15
16-Jul-2020 03:59:59,12,12,6,16,13,14,13,12,12,16,16,8,17,16,12,15,14,17,13,16,15,15,15,18,14
16-Jul-2020 04:59:59,11,11,6,16,13,13,12,12,12,16,16,7,16,16,11,14,14,16,12,15,14,15,14,17,14
16-Jul-2020 05:59:59,11,11,5,16,12,13,12,11,11,15,16,7,16,15,11,14,14,16,12,15,15,14,14,17,14
16-Jul-2020 06:59:59,11,11,6,15,12,12,12,11,11,15,15,7,16,15,11,14,14,16,12,15,14,14,13,17,14
16-Jul-2020 07:59:59,13,13,8,16,14,14,13,14,13,15,16,8,17,16,13,15,15,16,14,16,15,16,14,18,15
16-Jul-2020 08:59:59,15,15,12,18,17,17,14,16,17,17,18,12,18,17,15,16,16,17,15,17,16,18,16,19,16
16-Jul-2020 09:59:59,16,16,14,19,18,18,16,18,21,19,19,15,20,19,15,17,18,19,16,19,18,19,18,20,17
16-Jul-2020 10:59:59,18,18,15,21,20,20,17,20,23,22,21,16,21,21,17,19,20,21,18,20,20,20,20,22,19
16-Jul-2020 11:59:59,19,19,17,23,22,22,19,22,26,23,23,18,22,23,19,21,22,23,19,22,22,22,22,23,22
16-Jul-2020 12:59:59,21,21,17,24,24,23,20,24,27,25,24,20,24,24,20,22,23,24,20,24,24,23,23,25,24
16-Jul-2020 13:59:59,22,22,19,25,25,24,21,25,28,26,25,21,25,25,22,23,24,26,21,25,25,24,24,26,26
16-Jul-2020 14:59:59,23,23,19,26,27,25,22,27,29,27,27,21,26,26,23,25,25,27,22,26,26,25,25,27,27
16-Jul-2020 15:59:59,23,23,19,27,28,26,23,27,29,28,27,21,27,27,23,26,25,29,23,27,27,26,26,28,28
16-Jul-2020 16:59:59,24,24,19,27,27,26,23,19,29,29,27,21,27,27,23,26,26,27,23,27,27,25,26,28,25
16-Jul-2020 17:59:59,22,22,18,25,26,25,21,17,24,26,25,20,26,25,22,25,24,26,22,25,26,23,25,27,23
16-Jul-2020 18:59:59,19,19,15,23,25,23,18,18,22,25,24,15,24,22,19,23,20,25,17,23,23,21,24,25,22
16-Jul-2020 19:59:59,15,15,14,21,22,21,17,19,21,24,23,12,23,21,18,21,18,24,17,23,21,20,20,23,21
16-Jul-2020 20:59:59,15,15,13,20,21,20,16,19,19,23,22,11,21,20,17,20,18,23,17,21,21,18,20,22,20
16-Jul-2020 21:59:59,15,15,12,20,20,19,15,18,18,22,21,11,21,19,17,19,18,21,16,21,20,18,19,21,18
16-Jul-2020 22:59:59,15,15,12,19,18,18,15,17,18,21,20,10,20,18,17,19,18,20,15,19,19,17,19,20,18
16-Jul-2020 23:59:59,14,14,11,18,16,17,14,16,17,20,19,9,19,18,16,18,17,19,15,18,18,17,18,19,17
17-Jul-2020 00:59:59,14,14,10,18,15,16,14,16,16,19,18,8,18,17,15,17,16,19,13,17,18,16,17,19,16
17-Jul-2020 01:59:59,13,13,9,17,16,15,13,15,16,19,17,7,17,17,15,17,15,18,13,17,17,16,17,18,16
17-Jul-2020 02:59:59,13,13,8,17,15,14,13,14,15,18,17,7,17,17,14,16,16,18,12,16,16,15,16,18,15
17-Jul-2020 03:59:59,12,12,9,17,15,14,12,12,13,18,16,7,17,16,14,16,15,17,11,16,15,15,15,17,15
17-Jul-2020 04:59:59,12,12,8,16,13,13,12,11,13,17,16,6,16,16,13,15,15,16,11,16,14,14,14,17,14
17-Jul-2020 05:59:59,11,11,8,15,12,12,11,11,12,16,16,6,16,15,12,15,14,16,11,15,14,14,14,17,14
17-Jul-2020 06:59:59,10,10,8,15,12,12,11,11,11,15,15,6,16,15,12,13,13,16,11,15,13,14,13,16,14
17-Jul-2020 07:59:59,13,13,10,16,14,14,13,14,12,16,16,8,16,15,14,14,15,16,13,16,14,15,14,17,14
17-Jul-2020 08:59:59,15,15,12,17,17,16,13,16,17,18,18,11,18,16,15,15,16,18,14,17,16,16,16,18,16
17-Jul-2020 09:59:59,16,16,13,19,19,19,15,19,20,20,19,14,19,19,16,17,18,19,16,19,18,18,18,20,18
17-Jul-2020 10:59:59,17,17,14,21,21,21,17,20,23,22,21,16,21,21,18,19,20,21,17,20,21,20,20,22,20
17-Jul-2020 11:59:59,19,19,16,23,23,22,18,22,25,23,23,17,23,23,20,21,21,23,19,22,23,22,21,23,23
17-Jul-2020 12:59:59,21,21,17,24,24,24,20,23,27,25,24,17,24,24,21,23,23,24,20,23,24,23,23,25,24
17-Jul-2020 13:59:59,22,22,16,25,24,24,21,25,28,26,25,18,25,25,21,24,24,26,21,24,25,24,24,25,25
17-Jul-2020 14:59:59,22,22,15,24,25,25,21,25,28,27,25,18,25,25,22,24,24,26,21,25,25,24,24,26,26
17-Jul-2020 15:59:59,22,22,15,25,25,25,21,26,28,26,26,17,25,25,22,23,24,26,21,25,26,25,24,26,27
17-Jul-2020 16:59:59,21,21,16,25,22,24,21,25,28,26,25,18,25,26,21,21,24,26,21,25,25,24,24,24,26
17-Jul-2020 17:59:59,20,20,15,23,22,23,19,21,24,24,23,17,24,24,20,20,22,23,20,23,23,21,21,23,21
17-Jul-2020 18:59:59,16,16,13,21,19,22,16,18,20,22,20,14,21,21,19,19,20,21,18,21,21,19,20,21,21
17-Jul-2020 19:59:59,15,15,12,20,16,21,15,17,19,19,19,10,20,20,18,17,19,20,16,20,20,19,19,20,20
17-Jul-2020 20:59:59,15,15,11,18,16,20,15,16,18,18,17,9,16,17,17,16,18,19,15,15,20,17,19,19,19
17-Jul-2020 21:59:59,14,14,10,17,17,18,14,17,15,18,9,9,15,16,16,15,17,19,15,14,18,14,16,18,18
17-Jul-2020 22:59:59,12,12,11,16,16,17,13,17,14,17,9,9,15,15,15,14,16,18,14,14,17,14,15,16,16
17-Jul-2020 23:59:59,12,12,10,15,14,15,13,16,14,15,9,9,14,15,14,14,15,16,12,14,16,14,15,15,15
18-Jul-2020 00:59:59,11,11,9,14,14,15,12,15,14,15,9,9,14,15,13,13,14,15,12,13,16,14,14,15,15
18-Jul-2020 01:59:59,11,11,9,15,14,15,12,14,14,15,9,9,15,15,13,13,14,15,12,14,16,14,15,15,15
18-Jul-2020 02:59:59,11,11,9,15,14,15,12,14,14,15,8,8,15,15,13,13,14,15,12,14,15,14,14,15,15
18-Jul-2020 03:59:59,11,11,8,14,13,14,12,14,14,15,7,7,14,15,12,13,14,15,12,13,15,15,14,15,15
18-Jul-2020 04:59:59,11,11,7,15,12,13,12,13,14,14,6,6,14,15,12,13,14,14,11,13,14,14,13,15,15
18-Jul-2020 05:59:59,11,11,7,15,12,12,12,14,14,15,7,7,14,15,12,13,14,15,11,13,13,14,13,15,15
18-Jul-2020 06:59:59,11,11,7,14,12,12,12,13,14,15,7,7,14,15,11,13,14,15,11,13,13,14,13,15,15
18-Jul-2020 07:59:59,12,12,9,15,14,14,12,15,15,16,9,9,16,16,13,14,14,15,13,14,14,15,14,16,16
18-Jul-2020 08:59:59,14,14,12,17,16,16,15,17,18,18,17,12,17,17,14,15,16,16,14,16,16,16,16,18,17
18-Jul-2020 09:59:59,16,16,13,18,18,18,15,19,20,19,19,14,18,18,15,17,18,18,16,18,18,18,18,20,18
18-Jul-2020 10:59:59,18,18,14,20,20,20,17,20,23,21,20,15,20,20,17,18,19,20,17,19,20,19,19,21,20
18-Jul-2020 11:59:59,19,19,16,21,22,21,18,22,25,22,22,16,22,21,19,20,20,22,18,21,22,21,21,22,22
18-Jul-2020 12:59:59,21,21,17,23,23,23,19,23,26,24,23,17,23,23,19,21,22,24,19,22,23,22,22,24,23
18-Jul-2020 13:59:59,21,21,16,24,24,23,20,24,27,25,24,18,24,24,21,22,23,25,20,23,24,23,23,25,24
18-Jul-2020 14:59:59,20,20,16,24,23,23,21,25,28,26,25,18,25,24,20,23,24,26,21,24,25,24,24,26,25
18-Jul-2020 15:59:59,21,21,16,25,24,24,21,25,28,26,26,18,26,25,21,24,24,26,21,25,25,25,24,26,26
18-Jul-2020 16:59:59,20,20,16,25,26,24,20,24,28,27,25,19,25,25,21,23,24,27,21,25,25,24,23,26,24
