Timestamp,AJM,AJU,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,INN,MER,MGH,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
01-May-2020 00:59:59,10,5,15,13,12,12,10,11,15,15,6,14,14,13,13,15,10,14,13,13,13,15,14
01-May-2020 01:59:59,10,6,14,12,11,11,9,10,14,14,5,14,14,13,12,14,10,13,12,13,12,15,13
01-May-2020 02:59:59,9,4,13,12,10,10,9,9,14,13,4,14,14,12,12,14,10,13,12,12,12,14,13
01-May-2020 03:59:59,9,3,13,12,10,10,9,9,15,13,4,13,13,12,11,14,10,12,11,12,11,14,13
01-May-2020 04:59:59,9,2,13,10,9,10,9,8,14,13,4,13,13,11,11,13,9,13,11,11,11,13,12
01-May-2020 05:59:59,9,2,12,10,9,10,8,8,13,13,4,13,13,11,11,13,9,12,10,11,10,13,11
01-May-2020 06:59:59,9,2,12,9,9,11,8,7,12,12,4,13,13,11,11,12,9,11,10,11,10,13,11
01-May-2020 07:59:59,12,6,13,11,11,12,12,9,13,13,6,14,15,12,12,13,12,13,12,13,11,15,12
01-May-2020 08:59:59,14,11,15,13,13,14,15,15,15,15,11,15,16,13,14,15,13,15,14,15,14,16,15
01-May-2020 09:59:59,16,14,17,17,16,15,17,19,18,17,14,17,18,16,16,17,15,17,17,17,16,19,17
01-May-2020 10:59:59,17,15,19,19,19,16,19,22,20,19,16,20,20,18,19,19,17,19,19,19,19,20,19
01-May-2020 11:59:59,19,16,21,22,21,18,22,24,22,21,18,22,22,20,20,21,19,21,22,21,21,22,22
01-May-2020 12:59:59,20,14,22,23,23,18,24,25,24,23,19,23,23,21,21,23,19,23,23,22,22,24,23
01-May-2020 13:59:59,21,15,23,25,24,18,20,25,25,24,19,24,23,22,22,25,20,24,24,23,23,25,24
01-May-2020 14:59:59,19,10,24,25,24,19,15,24,25,25,18,25,23,23,22,24,20,24,24,22,23,26,22
01-May-2020 15:59:59,15,11,21,23,18,14,16,19,24,23,15,22,21,21,18,24,16,22,21,20,19,23,20
01-May-2020 16:59:59,14,12,16,19,16,11,17,15,21,20,12,18,16,18,14,22,13,19,18,17,16,19,20
01-May-2020 17:59:59,13,11,15,17,15,11,18,14,19,18,11,17,15,16,13,19,11,17,16,16,15,18,19
01-May-2020 18:59:59,14,11,16,17,15,13,17,15,19,18,13,18,16,16,14,18,13,18,16,17,15,18,18
01-May-2020 19:59:59,12,10,16,17,15,12,14,15,18,17,12,17,16,16,14,18,12,17,16,16,15,18,16
01-May-2020 20:59:59,12,9,16,16,15,11,13,15,18,17,10,17,15,15,14,17,13,16,16,15,16,18,15
01-May-2020 21:59:59,11,8,16,15,15,11,13,14,17,16,8,16,15,15,14,17,12,16,15,15,15,17,15
01-May-2020 22:59:59,12,7,15,14,13,12,11,13,17,16,7,16,15,15,14,17,13,16,15,15,14,17,14
01-May-2020 23:59:59,12,7,15,13,13,12,10,12,16,16,8,16,15,14,13,16,12,15,14,14,14,17,14
02-May-2020 00:59:59,11,7,15,12,12,11,9,11,15,15,8,15,14,14,13,15,11,14,14,14,14,16,13
02-May-2020 01:59:59,11,5,14,10,11,11,8,9,15,15,7,15,14,13,12,15,10,14,13,13,13,16,13
02-May-2020 02:59:59,11,4,14,10,10,12,7,9,13,14,5,14,13,12,12,14,10,13,12,12,12,15,12
02-May-2020 03:59:59,10,4,13,9,9,12,7,8,13,13,5,13,13,12,11,13,10,12,11,12,11,14,12
02-May-2020 04:59:59,10,3,12,9,9,11,6,7,13,13,5,13,13,11,11,13,10,12,11,11,11,14,11
02-May-2020 05:59:59,10,3,12,8,9,11,6,7,12,13,5,13,13,11,11,12,10,12,10,11,10,13,10
02-May-2020 06:59:59,10,4,12,8,8,11,6,7,13,12,5,12,13,11,11,13,10,12,10,11,11,14,10
02-May-2020 07:59:59,13,7,14,11,10,13,10,9,13,14,8,14,14,11,13,13,13,13,12,13,12,15,11
02-May-2020 08:59:59,15,13,16,15,14,15,13,14,15,15,13,15,16,13,15,15,14,15,14,16,15,16,14
02-May-2020 09:59:59,16,15,18,18,17,15,16,19,18,18,16,17,18,15,17,18,15,17,17,18,17,19,17
02-May-2020 10:59:59,17,16,20,21,20,17,19,22,21,21,16,20,20,18,19,20,18,20,20,20,19,21,20
02-May-2020 11:59:59,19,17,22,23,22,18,22,25,23,23,18,22,22,20,21,23,19,23,23,21,22,23,22
02-May-2020 12:59:59,20,18,23,24,23,20,24,26,25,24,19,24,23,22,23,25,21,24,24,23,23,25,24
02-May-2020 13:59:59,21,19,25,25,24,21,25,27,26,25,20,25,24,24,24,25,21,25,25,24,24,26,25
02-May-2020 14:59:59,22,20,25,26,25,22,26,28,27,27,19,26,25,24,25,27,22,26,26,25,25,26,26
02-May-2020 15:59:59,22,20,26,27,26,22,26,28,27,27,19,26,26,25,25,27,23,26,26,25,26,27,26
02-May-2020 16:59:59,22,19,26,27,25,22,26,28,27,26,19,26,26,25,25,27,23,27,26,25,26,27,26
02-May-2020 17:59:59,21,18,26,26,25,21,25,27,27,18,18,26,25,25,24,27,22,26,25,25,26,27,26
02-May-2020 18:59:59,20,17,25,25,25,20,24,25,26,25,16,25,25,24,24,26,21,25,24,24,25,26,25
02-May-2020 19:59:59,19,13,24,22,23,19,21,23,24,24,13,24,23,22,22,24,19,24,23,23,23,25,23
02-May-2020 20:59:59,17,9,21,20,21,18,19,21,22,21,11,21,21,20,20,21,17,21,21,21,21,22,21
02-May-2020 21:59:59,16,9,20,19,20,16,16,20,21,20,12,20,20,19,19,20,15,20,20,19,20,21,19
02-May-2020 22:59:59,15,9,20,17,19,15,13,18,21,20,10,20,19,18,18,20,15,19,19,18,19,21,18
02-May-2020 23:59:59,14,7,19,15,18,15,11,15,20,19,10,19,18,18,17,19,15,18,18,17,19,20,17
03-May-2020 00:59:59,14,6,18,14,17,14,10,14,19,18,8,18,17,17,16,18,14,17,18,16,17,19,17
03-May-2020 01:59:59,13,6,17,14,15,14,9,12,17,17,6,17,16,16,15,18,13,16,16,16,15,19,15
03-May-2020 02:59:59,12,5,16,13,14,13,8,11,15,17,5,17,16,15,15,16,13,16,16,15,15,18,15
03-May-2020 03:59:59,11,5,16,12,14,13,7,10,14,15,6,16,16,14,14,16,11,15,15,14,14,17,14
03-May-2020 04:59:59,11,4,15,11,13,12,7,9,15,15,6,15,15,14,13,15,12,14,14,13,13,16,13
03-May-2020 05:59:59,10,5,15,10,11,12,6,9,14,15,5,15,15,13,13,15,12,13,14,12,13,16,12
03-May-2020 06:59:59,10,4,14,10,11,13,6,8,13,14,5,15,14,12,13,14,12,13,13,12,12,15,11
03-May-2020 07:59:59,14,8,16,13,13,14,11,10,14,15,8,15,16,13,15,14,14,15,15,15,14,16,12
03-May-2020 08:59:59,16,14,18,16,16,16,14,17,17,17,14,17,19,15,17,16,16,17,17,17,16,18,15
03-May-2020 09:59:59,18,17,20,19,19,18,18,21,20,20,16,20,20,18,19,19,18,19,19,20,19,21,18
03-May-2020 10:59:59,19,18,21,22,22,19,21,24,23,22,18,22,22,20,21,22,20,22,22,22,21,23,21
03-May-2020 11:59:59,21,20,24,25,24,21,25,27,24,24,19,25,24,22,23,25,21,25,25,24,24,25,24
03-May-2020 12:59:59,22,21,26,26,26,22,27,28,27,26,21,26,26,24,25,27,23,26,27,25,25,26,26
03-May-2020 13:59:59,23,21,26,28,27,23,28,30,28,27,22,27,27,26,26,28,24,28,28,26,27,28,27
03-May-2020 14:59:59,24,22,27,29,28,23,28,30,29,28,22,28,27,26,27,29,24,28,28,27,27,29,28
03-May-2020 15:59:59,25,22,27,29,28,24,28,29,29,28,23,28,28,27,27,29,25,28,29,27,28,29,28
03-May-2020 16:59:59,25,22,28,29,28,24,28,30,29,28,23,28,28,27,27,29,25,28,29,27,28,29,28
03-May-2020 17:59:59,24,21,27,28,28,23,27,29,29,28,22,28,27,27,26,28,24,28,28,27,27,29,28
03-May-2020 18:59:59,23,19,26,26,27,22,25,27,28,27,20,27,26,26,25,27,23,27,27,26,26,28,26
03-May-2020 19:59:59,21,15,25,24,25,21,23,24,26,25,15,25,25,23,24,25,22,24,24,24,24,26,24
03-May-2020 20:59:59,19,14,23,22,23,19,21,22,23,23,14,23,23,22,22,23,20,23,23,22,22,24,22
03-May-2020 21:59:59,17,14,21,21,21,18,17,20,22,21,14,22,22,20,20,22,18,21,22,21,21,23,21
03-May-2020 22:59:59,16,11,21,17,21,17,14,18,22,21,12,21,21,20,19,21,16,20,21,20,21,22,20
03-May-2020 23:59:59,15,8,20,17,20,16,12,16,21,20,11,20,20,20,18,21,15,19,20,19,20,22,19
04-May-2020 00:59:59,15,8,20,15,18,16,12,15,20,20,9,20,19,19,17,20,15,19,20,18,19,21,18
04-May-2020 01:59:59,15,10,18,14,17,15,10,14,18,19,9,19,19,18,17,18,14,17,19,17,18,20,17
04-May-2020 02:59:59,15,8,17,13,15,15,9,13,17,17,7,18,18,17,16,17,14,16,17,16,18,19,17
04-May-2020 03:59:59,14,6,16,12,14,14,9,12,17,17,7,17,17,17,16,17,14,16,17,15,17,19,16
04-May-2020 04:59:59,14,5,17,12,14,14,8,11,17,16,6,17,17,16,15,16,13,15,15,15,16,18,15
04-May-2020 05:59:59,13,5,16,11,14,14,7,11,16,16,6,16,16,14,14,15,12,15,15,14,14,18,13
04-May-2020 06:59:59,13,6,16,10,14,14,7,10,15,16,6,17,16,15,15,16,13,15,15,14,14,17,13
04-May-2020 07:59:59,17,10,17,14,16,16,13,12,17,18,9,18,18,15,17,16,17,17,16,17,16,18,14
04-May-2020 08:59:59,20,16,19,18,19,18,16,18,19,20,15,20,20,17,19,19,20,19,18,20,19,21,17
04-May-2020 09:59:59,20,18,21,22,22,20,20,23,22,21,18,22,22,20,21,21,21,21,21,22,21,23,20
04-May-2020 10:59:59,22,20,24,24,23,21,24,26,24,24,19,24,24,22,24,24,22,23,24,24,23,25,23
04-May-2020 11:59:59,23,21,25,26,26,22,26,28,26,26,20,26,26,24,25,26,23,26,26,26,26,27,26
04-May-2020 12:59:59,24,22,26,28,27,23,28,30,28,27,20,27,27,26,27,28,24,27,28,26,26,27,27
04-May-2020 13:59:59,25,22,27,29,28,24,29,30,29,28,22,28,28,26,27,29,24,28,28,27,27,29,28
04-May-2020 14:59:59,25,23,28,29,29,24,29,31,29,29,22,28,28,27,27,29,25,29,29,28,28,30,28
04-May-2020 15:59:59,25,21,28,30,28,25,29,31,30,29,22,28,28,27,27,29,25,29,29,28,28,30,29
04-May-2020 16:59:59,25,20,28,29,28,24,29,31,30,29,22,29,28,28,27,29,25,29,27,28,28,30,29
04-May-2020 17:59:59,24,20,28,29,27,24,28,29,30,29,21,28,28,28,27,29,25,28,28,27,28,30,28
04-May-2020 18:59:59,23,18,27,28,25,23,26,27,29,28,18,28,27,27,26,28,24,27,27,27,27,29,27
04-May-2020 19:59:59,22,16,26,25,24,21,24,26,26,26,16,26,26,25,25,26,22,25,25,25,25,27,24
04-May-2020 20:59:59,20,15,24,23,23,20,22,24,24,24,15,24,24,23,23,24,21,24,23,23,24,25,23
04-May-2020 21:59:59,19,15,23,23,22,19,20,22,24,23,12,23,23,22,22,23,19,22,20,22,23,24,22
04-May-2020 22:59:59,18,13,22,22,21,18,16,21,23,22,10,22,22,21,21,23,16,22,21,21,22,24,21
04-May-2020 23:59:59,17,12,22,20,19,17,14,18,22,21,9,22,21,20,20,22,16,21,19,20,21,23,21
05-May-2020 00:59:59,16,12,21,19,18,16,14,16,21,21,9,21,20,19,19,20,16,20,19,19,20,22,20
05-May-2020 01:59:59,16,11,20,19,18,16,13,16,21,20,8,20,20,19,19,20,16,19,18,18,19,21,19
05-May-2020 02:59:59,16,10,19,18,17,16,12,16,20,19,8,20,19,18,18,20,16,19,17,18,17,21,18
05-May-2020 03:59:59,15,10,19,17,17,16,14,16,20,19,8,19,19,18,18,19,16,19,17,18,17,20,17
05-May-2020 04:59:59,14,9,19,16,17,15,13,15,18,19,8,19,18,17,17,18,15,18,16,17,17,20,16
05-May-2020 05:59:59,13,7,18,16,16,14,11,13,18,18,7,18,18,16,16,18,14,17,16,17,16,19,16
05-May-2020 06:59:59,13,6,18,15,15,14,10,13,17,18,7,18,18,16,16,18,14,17,16,16,15,18,16
05-May-2020 07:59:59,15,10,18,17,16,15,15,14,19,19,9,19,18,16,17,19,16,18,16,17,17,19,16
05-May-2020 08:59:59,18,14,19,20,18,15,19,19,21,21,14,20,19,18,19,20,17,20,18,18,19,21,19
05-May-2020 09:59:59,18,16,21,21,21,17,21,22,22,22,17,22,21,20,20,22,18,21,21,20,20,22,20
05-May-2020 10:59:59,20,17,22,23,22,19,23,25,23,23,19,23,22,21,22,23,20,23,22,22,22,23,22
05-May-2020 11:59:59,21,19,24,25,24,20,25,27,25,25,20,24,24,23,23,25,21,24,24,23,24,25,24
05-May-2020 12:59:59,23,21,25,27,25,22,27,28,27,26,22,26,26,24,25,27,23,26,26,25,25,27,26
05-May-2020 13:59:59,24,21,26,28,27,23,28,30,29,27,22,27,27,26,26,28,23,27,27,26,26,28,27
05-May-2020 14:59:59,23,20,27,28,27,23,28,29,28,28,20,27,27,26,26,28,23,28,27,27,26,28,28
05-May-2020 15:59:59,24,20,27,28,28,23,28,29,29,28,20,27,27,26,26,29,24,28,28,27,27,28,28
05-May-2020 16:59:59,23,18,27,28,27,23,24,27,29,28,21,28,27,27,26,29,24,27,27,27,27,29,28
05-May-2020 17:59:59,22,17,27,26,26,22,21,27,27,27,18,27,27,26,26,26,24,27,25,25,25,28,26
05-May-2020 18:59:59,20,17,22,23,22,19,19,23,24,23,15,23,23,22,23,23,20,23,22,21,22,25,23
05-May-2020 19:59:59,16,14,16,18,18,17,17,17,22,20,13,18,16,19,18,22,17,17,18,18,15,20,20
05-May-2020 20:59:59,13,11,15,17,15,13,16,13,18,17,12,16,15,15,14,19,13,15,15,15,13,15,19
05-May-2020 21:59:59,11,10,15,15,15,12,14,13,16,15,10,15,14,13,14,15,12,13,14,14,13,15,18
05-May-2020 22:59:59,12,10,15,14,15,12,14,13,15,15,10,15,15,13,14,14,12,13,14,14,14,15,16
05-May-2020 23:59:59,12,9,15,15,14,12,14,13,16,15,9,15,15,13,14,15,12,14,14,14,13,15,17
06-May-2020 00:59:59,13,8,15,15,15,12,13,13,16,15,10,15,16,14,14,16,12,14,15,14,14,15,16
06-May-2020 01:59:59,12,7,15,14,14,13,12,12,16,15,9,15,15,14,14,16,12,14,14,14,13,16,16
06-May-2020 02:59:59,12,7,14,13,13,12,10,11,15,15,7,14,15,14,14,15,11,13,13,13,13,15,15
06-May-2020 03:59:59,11,6,14,12,12,12,11,11,15,15,7,14,14,13,13,15,11,14,13,14,13,15,14
06-May-2020 04:59:59,10,5,14,11,11,12,11,10,14,14,8,14,14,13,13,14,10,13,12,13,12,15,14
06-May-2020 05:59:59,10,4,13,11,11,12,10,10,14,14,7,14,14,13,13,15,10,13,12,13,12,15,13
06-May-2020 06:59:59,10,6,14,12,12,11,9,9,14,14,8,14,14,13,13,15,11,13,13,13,13,15,14
06-May-2020 07:59:59,12,8,15,14,13,12,13,10,16,15,10,15,14,13,14,16,12,14,14,15,14,16,15
06-May-2020 08:59:59,13,11,16,16,15,13,16,15,17,17,11,17,16,15,16,17,14,16,16,16,15,17,16
06-May-2020 09:59:59,15,13,18,18,17,14,18,20,19,19,15,18,18,16,17,18,15,17,17,17,17,19,18
06-May-2020 10:59:59,17,15,19,20,19,16,20,22,21,20,17,20,20,18,19,20,17,19,19,19,18,21,20
06-May-2020 11:59:59,19,17,21,21,21,18,21,24,22,22,18,21,21,19,20,21,19,21,20,20,20,22,22
06-May-2020 12:59:59,19,18,22,23,22,19,23,25,23,23,19,23,22,21,22,23,20,22,22,22,22,23,23
06-May-2020 13:59:59,22,19,24,25,24,20,24,27,25,24,20,24,24,22,23,25,21,24,24,23,23,25,25
06-May-2020 14:59:59,22,19,25,26,25,21,25,28,26,26,21,25,24,24,24,26,22,25,25,24,25,26,26
06-May-2020 15:59:59,21,18,25,27,25,21,26,28,27,26,17,26,25,24,24,27,22,26,25,25,25,27,26
06-May-2020 16:59:59,18,24,24,25,25,19,25,26,26,24,12,25,25,24,21,25,20,25,25,25,24,26,24
06-May-2020 17:59:59,15,20,20,21,23,18,22,22,21,19,13,18,21,19,19,20,19,18,21,22,18,19,20
06-May-2020 18:59:59,15,17,17,19,18,13,20,15,20,18,13,17,16,17,17,19,14,18,18,18,17,18,20
06-May-2020 19:59:59,13,16,16,18,18,13,18,14,18,17,11,16,16,16,16,19,14,16,17,15,16,17,19
06-May-2020 20:59:59,13,16,16,17,17,12,13,14,18,16,10,16,15,15,16,18,14,15,17,14,16,18,15
06-May-2020 21:59:59,13,15,15,16,17,12,13,13,16,14,10,15,14,15,15,16,13,13,16,13,15,16,14
06-May-2020 22:59:59,12,15,15,14,16,12,13,13,16,14,9,15,14,14,14,16,12,14,15,13,14,16,14
06-May-2020 23:59:59,11,15,15,14,15,11,13,14,16,15,9,15,14,14,14,16,12,14,15,14,14,16,14
07-May-2020 00:59:59,11,14,14,14,15,11,13,13,16,15,9,15,14,14,14,16,12,14,15,13,15,16,14
07-May-2020 01:59:59,11,14,14,14,15,11,13,13,16,14,9,15,14,14,14,15,12,14,15,13,14,16,14
07-May-2020 02:59:59,11,15,15,14,15,11,12,13,16,14,9,15,14,14,14,15,12,14,14,13,14,16,14
07-May-2020 03:59:59,11,15,15,14,15,11,12,12,16,14,9,14,14,14,14,15,12,14,14,13,14,16,13
07-May-2020 04:59:59,10,15,15,14,15,11,12,11,15,14,8,14,14,13,14,15,12,14,14,13,14,16,13
07-May-2020 05:59:59,10,14,14,14,14,11,11,11,15,14,8,14,14,13,14,15,12,13,14,12,14,16,13
07-May-2020 06:59:59,10,14,14,13,14,11,11,10,14,14,8,14,14,13,13,14,11,13,14,14,14,16,13
07-May-2020 07:59:59,11,14,14,14,15,12,13,11,15,14,9,14,14,13,14,15,12,14,14,13,14,16,14
07-May-2020 08:59:59,11,15,15,16,16,11,15,14,17,15,13,15,15,14,14,16,12,15,15,15,14,16,15
07-May-2020 09:59:59,13,16,16,18,17,12,16,16,18,17,15,16,16,15,15,17,13,16,16,15,16,18,17
07-May-2020 10:59:59,13,17,17,20,19,13,17,18,20,18,15,18,17,16,16,19,14,17,18,17,17,19,18
07-May-2020 11:59:59,15,19,19,21,20,14,19,20,21,20,15,19,18,18,17,21,15,19,19,18,18,20,20
07-May-2020 12:59:59,16,20,20,22,22,20,20,22,22,21,16,21,20,19,19,22,16,20,19,19,19,21,21
07-May-2020 13:59:59,16,20,20,23,22,22,22,25,23,22,13,22,20,20,19,23,17,21,21,21,19,22,22
07-May-2020 14:59:59,15,20,20,23,22,23,23,23,23,23,12,21,20,20,18,24,16,22,20,21,19,21,23
07-May-2020 15:59:59,15,20,20,23,21,14,21,19,23,21,12,21,19,20,18,22,15,21,21,19,20,21,23
07-May-2020 16:59:59,15,18,18,22,21,14,18,16,21,20,11,19,17,19,18,21,15,19,20,18,19,21,21
07-May-2020 17:59:59,17,20,20,21,21,16,19,18,21,20,14,19,18,19,19,21,16,20,20,19,19,21,20
07-May-2020 18:59:59,17,20,20,20,20,16,17,19,20,20,14,20,18,18,19,19,17,20,20,18,19,21,19
07-May-2020 19:59:59,15,19,19,19,20,14,16,17,19,18,11,18,17,17,18,18,16,18,19,16,18,20,17
07-May-2020 20:59:59,13,17,17,17,17,13,15,16,18,17,10,17,16,16,16,18,14,17,18,16,17,18,16
07-May-2020 21:59:59,12,16,16,16,17,12,14,15,18,17,10,17,16,16,15,18,13,16,17,15,16,18,16
07-May-2020 22:59:59,12,16,16,15,17,12,13,14,18,16,9,16,15,15,14,18,12,16,16,15,15,17,16
07-May-2020 23:59:59,13,16,16,16,15,12,12,13,17,16,9,16,15,15,14,17,12,16,15,15,14,16,16
08-May-2020 00:59:59,13,15,15,15,15,12,12,12,17,16,8,16,15,15,14,17,12,15,15,14,14,16,16
08-May-2020 01:59:59,12,15,15,15,15,11,10,12,17,16,8,15,14,14,13,17,12,14,14,14,14,16,15
08-May-2020 02:59:59,11,14,14,15,14,11,10,12,17,15,8,15,14,13,13,16,11,14,14,13,13,16,14
08-May-2020 03:59:59,11,14,14,14,13,11,9,11,16,15,9,14,14,13,12,16,12,14,13,14,14,16,14
08-May-2020 04:59:59,11,14,14,15,13,11,9,10,15,14,9,14,14,13,12,15,11,13,13,13,13,16,13
08-May-2020 05:59:59,10,13,13,13,12,11,8,9,15,14,8,14,14,13,12,15,11,13,13,12,13,15,12
08-May-2020 06:59:59,10,13,13,12,12,11,8,9,15,14,8,14,13,13,12,15,11,13,12,12,12,15,12
08-May-2020 07:59:59,13,15,15,15,14,12,12,10,15,16,9,15,15,14,14,15,13,14,14,14,13,16,13
08-May-2020 08:59:59,16,17,17,17,16,14,16,15,17,17,12,17,17,15,16,16,15,16,15,16,15,18,15
08-May-2020 09:59:59,17,18,18,19,18,16,18,19,20,19,15,19,18,17,18,18,17,18,18,18,18,19,18
08-May-2020 10:59:59,17,20,20,21,20,17,21,22,22,21,16,21,20,18,19,21,18,20,20,20,20,22,20
08-May-2020 11:59:59,20,21,21,23,22,18,23,25,23,22,16,22,21,20,21,23,20,22,22,21,21,23,22
08-May-2020 12:59:59,19,23,23,24,23,19,24,26,24,23,17,23,23,22,23,24,21,23,23,22,23,24,24
08-May-2020 13:59:59,20,25,25,25,24,21,24,24,26,24,17,25,24,23,24,25,22,24,25,22,24,25,24
08-May-2020 14:59:59,20,23,23,26,25,20,21,21,25,23,17,23,22,23,23,24,21,22,25,19,24,25,20
08-May-2020 15:59:59,16,22,22,24,24,17,20,20,23,21,15,22,21,21,21,23,19,21,21,20,20,23,18
08-May-2020 16:59:59,18,22,22,23,21,17,21,22,23,22,13,22,22,21,20,23,18,22,18,21,20,23,20
08-May-2020 17:59:59,15,21,21,22,20,17,21,24,24,23,14,22,21,21,18,24,18,22,18,22,18,22,20
08-May-2020 18:59:59,16,19,19,21,20,17,21,21,23,21,14,20,20,19,19,23,18,21,17,20,17,20,20
08-May-2020 19:59:59,15,19,19,21,19,16,20,20,22,21,12,19,20,19,19,22,17,21,18,20,17,20,19
08-May-2020 20:59:59,14,19,19,19,18,16,18,19,22,21,11,20,20,18,19,21,16,20,18,19,18,20,18
08-May-2020 21:59:59,14,19,19,18,16,16,17,19,20,19,11,20,20,18,18,19,17,19,17,18,17,20,17
08-May-2020 22:59:59,14,18,18,17,16,15,17,18,19,18,10,19,18,16,16,18,16,19,16,18,16,18,18
08-May-2020 23:59:59,13,16,16,17,15,14,16,15,19,18,8,17,16,15,15,18,15,17,15,16,15,17,18
09-May-2020 00:59:59,12,15,15,17,15,13,15,14,18,17,8,16,16,15,15,18,14,16,15,16,14,16,18
09-May-2020 01:59:59,12,15,15,16,15,13,15,13,18,17,8,16,15,15,15,18,13,16,15,16,14,16,17
09-May-2020 02:59:59,13,15,15,15,15,14,14,13,18,17,8,16,15,15,15,18,13,16,14,16,14,17,16
09-May-2020 03:59:59,12,15,15,14,14,14,14,13,18,17,9,17,16,15,14,17,13,16,15,16,14,17,16
09-May-2020 04:59:59,12,15,15,14,14,14,14,13,17,17,9,17,16,15,14,16,13,16,15,16,14,17,15
09-May-2020 05:59:59,12,15,15,14,14,13,13,14,17,16,9,17,16,15,14,17,13,16,14,15,14,17,15
09-May-2020 06:59:59,12,16,16,13,14,13,13,14,17,16,9,16,15,14,15,16,13,16,15,15,14,17,14
09-May-2020 07:59:59,12,16,16,15,15,12,15,15,17,16,10,16,15,14,15,17,13,16,16,15,15,17,15
09-May-2020 08:59:59,13,16,16,17,17,13,18,16,18,18,13,17,16,16,16,18,14,17,17,17,16,18,16
09-May-2020 09:59:59,15,18,18,19,18,15,19,20,20,19,15,18,18,17,17,19,16,18,18,18,17,20,18
09-May-2020 10:59:59,17,20,20,20,20,16,20,22,21,20,16,20,20,18,19,20,17,20,19,20,19,21,20
09-May-2020 11:59:59,18,21,21,22,22,17,22,25,23,22,17,21,21,20,20,22,18,21,22,21,21,22,22
09-May-2020 12:59:59,19,22,22,24,23,18,22,25,24,23,17,22,22,22,21,24,19,23,23,22,22,24,23
09-May-2020 13:59:59,18,21,21,25,22,18,23,27,25,24,17,23,23,23,20,25,19,24,21,23,20,24,24
09-May-2020 14:59:59,20,22,22,23,18,20,24,26,24,24,18,23,23,21,21,24,19,24,17,24,20,23,25
09-May-2020 15:59:59,19,23,23,23,20,21,23,24,24,23,18,23,23,22,22,23,21,23,21,22,21,24,24
09-May-2020 16:59:59,21,21,21,23,22,18,23,24,24,22,17,21,21,21,20,23,18,22,22,23,21,24,22
09-May-2020 17:59:59,18,18,18,22,21,17,20,24,22,22,16,20,21,19,16,22,16,22,21,22,18,19,21
09-May-2020 18:59:59,17,17,17,19,20,17,19,20,21,20,15,19,20,17,16,19,17,20,20,19,18,18,19
09-May-2020 19:59:59,13,16,16,18,17,16,17,18,18,18,13,18,19,16,16,17,15,18,17,17,16,17,18
09-May-2020 20:59:59,13,16,16,15,14,14,16,18,18,17,11,16,18,15,15,17,15,18,15,17,16,16,18
09-May-2020 21:59:59,13,15,15,15,14,13,16,17,17,17,11,15,17,14,15,17,13,17,15,17,15,16,17
09-May-2020 22:59:59,14,15,15,15,14,12,15,16,16,17,11,15,16,14,15,17,13,16,15,16,15,16,16
09-May-2020 23:59:59,14,15,15,15,14,12,14,16,17,16,11,15,16,14,15,17,13,16,15,16,16,17,16
10-May-2020 00:59:59,13,15,15,15,14,12,13,15,17,16,10,15,16,14,15,17,13,16,15,16,15,16,16
10-May-2020 01:59:59,12,14,14,14,14,12,13,14,16,16,9,15,15,14,14,16,12,15,15,15,15,16,14
10-May-2020 02:59:59,10,14,14,13,13,12,11,14,16,15,7,14,14,13,13,15,11,15,14,13,14,15,14
10-May-2020 03:59:59,11,14,14,13,13,11,10,13,16,15,7,14,14,13,13,15,11,14,13,13,14,15,13
10-May-2020 04:59:59,10,14,14,12,12,11,10,13,15,15,7,14,14,13,13,15,12,14,13,13,13,15,13
10-May-2020 05:59:59,10,14,14,12,12,11,10,13,14,15,6,14,14,12,13,14,11,14,13,13,13,15,12
10-May-2020 06:59:59,10,14,14,11,11,11,10,13,14,14,6,14,14,12,13,14,11,14,13,13,14,15,12
10-May-2020 07:59:59,11,14,14,13,13,12,12,13,15,15,8,13,15,12,14,15,12,14,14,14,14,15,13
10-May-2020 08:59:59,14,15,15,15,15,14,15,17,16,16,13,16,16,14,15,16,13,16,15,16,15,17,15
10-May-2020 09:59:59,16,17,17,17,17,14,18,19,18,18,16,17,18,15,17,18,15,17,17,17,17,18,18
10-May-2020 10:59:59,17,19,19,19,19,16,20,22,21,20,16,20,20,18,18,20,17,19,19,19,19,20,20
10-May-2020 11:59:59,19,21,21,21,21,18,22,25,23,22,17,21,21,20,20,22,19,21,21,21,21,22,22
10-May-2020 12:59:59,20,23,23,24,23,19,24,27,24,24,17,23,23,21,22,24,20,23,23,23,22,24,24
10-May-2020 13:59:59,19,24,24,25,24,20,24,27,26,24,19,24,24,23,22,25,20,24,25,24,23,25,25
10-May-2020 14:59:59,22,24,24,26,25,21,25,26,26,25,19,25,25,24,23,25,21,25,25,24,24,26,25
10-May-2020 15:59:59,20,25,25,26,25,20,23,25,27,25,19,25,25,24,24,26,22,26,26,23,24,26,24
10-May-2020 16:59:59,18,23,23,25,25,18,24,22,26,25,16,24,22,24,20,25,19,24,25,23,23,25,22
10-May-2020 17:59:59,15,21,21,23,23,17,22,21,24,23,15,23,22,22,18,23,17,23,22,22,21,23,22
10-May-2020 18:59:59,15,21,21,20,21,17,18,20,21,20,16,20,21,20,18,21,17,20,21,19,20,22,18
