Timestamp,ACO,AJM,AJU,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
28-Mar-2020 09:59:59,18,19,17,20,19,19,18,20,22,21,21,18,18,21,21,19,19,20,20,19,19,19,20,20,21,20
28-Mar-2020 10:59:59,20,20,19,22,22,22,20,23,25,23,23,19,19,23,23,21,21,22,23,20,22,22,23,22,24,22
28-Mar-2020 11:59:59,20,22,21,25,24,24,21,25,27,26,25,21,21,25,25,22,23,24,25,22,25,25,25,24,26,25
28-Mar-2020 12:59:59,22,23,23,26,27,27,23,27,30,27,27,23,23,27,27,25,26,26,27,23,28,28,26,26,28,27
28-Mar-2020 13:59:59,24,25,24,28,27,27,25,29,31,30,29,23,23,28,29,26,27,28,29,25,31,31,28,28,30,29
28-Mar-2020 14:59:59,25,26,23,30,29,29,26,30,32,31,30,25,25,30,30,26,29,29,30,26,31,31,29,30,32,30
28-Mar-2020 15:59:59,26,26,22,30,28,28,26,30,33,31,31,25,25,31,31,26,29,29,31,26,31,31,30,29,31,30
28-Mar-2020 16:59:59,27,25,22,29,27,27,26,30,31,31,30,24,24,30,30,25,28,28,31,26,30,30,29,29,31,30
28-Mar-2020 17:59:59,26,24,20,28,26,26,24,30,30,30,29,24,24,29,29,24,27,27,29,25,28,28,28,27,29,29
28-Mar-2020 18:59:59,24,22,18,27,25,25,23,26,27,28,28,20,20,27,27,23,26,25,28,24,26,26,27,26,28,28
28-Mar-2020 19:59:59,21,20,15,25,24,24,21,23,24,26,26,15,15,26,25,21,24,24,26,22,25,25,25,24,26,24
28-Mar-2020 20:59:59,19,19,13,24,22,22,19,21,23,25,24,12,12,25,23,21,23,22,24,21,23,23,23,23,25,22
28-Mar-2020 21:59:59,19,18,10,23,21,21,18,20,21,23,22,11,11,23,22,20,21,21,23,19,22,22,21,22,24,21
28-Mar-2020 22:59:59,18,17,7,22,19,19,17,19,20,22,22,11,11,22,21,19,20,20,22,18,21,21,20,21,23,20
28-Mar-2020 23:59:59,17,16,6,21,18,18,16,17,19,22,21,11,11,21,20,18,19,19,21,17,20,20,19,21,22,20
29-Mar-2020 00:59:59,16,15,5,20,17,17,16,17,18,21,20,10,10,20,19,17,18,18,21,16,19,19,19,20,21,19
29-Mar-2020 01:59:59,15,14,6,19,16,16,15,15,17,20,20,8,8,20,18,15,18,18,20,15,19,19,18,19,20,18
29-Mar-2020 02:59:59,15,14,4,18,15,15,14,12,16,20,19,8,8,19,18,14,17,17,19,15,18,18,17,18,20,17
29-Mar-2020 03:59:59,14,13,18,18,13,13,14,11,15,19,18,7,7,18,17,14,16,16,18,14,17,17,16,17,19,16
29-Mar-2020 04:59:59,12,12,3,17,12,12,13,10,14,18,17,6,6,17,17,14,15,15,18,13,16,16,16,16,18,16
29-Mar-2020 05:59:59,11,12,2,17,12,12,13,10,13,17,17,6,6,17,16,13,15,15,17,12,14,14,15,15,18,15
29-Mar-2020 06:59:59,10,11,2,16,11,11,13,9,12,15,16,5,5,17,16,12,14,14,16,12,14,14,15,14,17,14
29-Mar-2020 07:59:59,11,13,5,16,12,12,13,11,12,15,16,6,6,17,16,13,15,15,17,13,15,15,15,14,18,15
29-Mar-2020 08:59:59,14,15,12,17,16,16,14,17,16,18,18,12,12,18,17,15,17,17,18,15,16,16,16,17,18,16
29-Mar-2020 09:59:59,16,17,14,18,18,18,15,19,19,20,19,16,16,19,19,16,18,18,19,16,19,19,18,18,20,18
29-Mar-2020 10:59:59,18,18,17,20,20,20,17,21,22,22,21,18,18,21,20,18,20,20,21,18,21,21,20,20,21,20
29-Mar-2020 11:59:59,21,19,19,22,22,22,19,23,24,24,23,19,19,23,23,20,22,22,23,20,23,23,22,22,23,22
29-Mar-2020 12:59:59,23,21,20,24,25,25,21,25,27,26,25,21,21,24,24,22,24,24,26,21,25,25,24,25,26,25
29-Mar-2020 13:59:59,24,23,23,26,27,27,23,27,29,27,27,22,22,26,26,26,25,25,27,23,28,28,26,26,27,27
29-Mar-2020 14:59:59,26,24,22,27,27,27,24,29,31,29,28,23,23,27,28,28,27,27,29,24,30,30,27,28,29,28
29-Mar-2020 15:59:59,26,25,22,28,27,27,24,30,31,29,29,24,24,29,29,29,28,28,29,25,29,29,28,28,30,29
29-Mar-2020 16:59:59,26,25,21,28,27,27,25,27,31,29,29,25,25,29,29,29,27,27,29,25,28,28,28,28,29,28
29-Mar-2020 17:59:59,23,23,19,27,26,26,24,24,29,29,28,23,23,28,28,28,26,26,27,25,27,27,25,27,29,24
29-Mar-2020 18:59:59,20,21,17,26,25,25,21,22,23,25,24,20,20,25,25,25,24,24,24,22,25,25,22,25,27,22
29-Mar-2020 19:59:59,18,19,15,22,23,23,18,19,21,23,22,16,16,23,22,22,21,21,22,19,24,24,20,24,24,20
29-Mar-2020 20:59:59,17,17,13,20,21,21,16,18,19,21,21,14,14,21,20,20,20,20,21,17,21,21,18,21,22,19
29-Mar-2020 21:59:59,17,15,13,19,20,20,15,17,18,21,20,13,13,19,19,19,18,18,20,16,20,20,18,19,21,18
29-Mar-2020 22:59:59,16,14,10,19,19,19,15,17,17,20,19,12,12,19,18,18,18,18,20,15,19,19,17,19,20,18
29-Mar-2020 23:59:59,15,14,7,18,18,18,15,16,17,20,19,10,10,18,18,18,17,17,19,15,18,18,17,18,19,17
30-Mar-2020 00:59:59,15,13,8,18,17,17,14,15,16,19,18,8,8,18,17,17,17,17,18,14,18,18,16,18,19,16
30-Mar-2020 01:59:59,14,12,8,17,16,16,13,14,15,19,18,7,7,18,17,17,16,16,18,13,17,17,16,17,18,16
30-Mar-2020 02:59:59,13,11,5,17,14,14,13,12,14,18,17,6,6,17,16,16,16,16,18,13,17,17,15,17,18,16
30-Mar-2020 03:59:59,12,11,6,16,14,14,13,11,13,15,17,5,5,16,16,16,15,15,17,12,16,16,15,16,18,15
30-Mar-2020 04:59:59,11,11,3,16,13,13,12,10,12,15,16,4,4,16,16,16,14,14,16,12,15,15,15,14,17,15
30-Mar-2020 05:59:59,10,10,3,16,12,12,12,10,11,15,16,4,4,16,15,15,14,14,15,11,14,14,14,13,17,14
30-Mar-2020 06:59:59,10,10,3,15,11,11,11,10,10,14,16,4,4,16,15,15,13,13,14,11,13,13,14,12,17,14
30-Mar-2020 07:59:59,10,12,5,16,13,13,13,11,11,15,15,5,5,16,16,16,14,14,15,13,14,14,15,13,17,14
30-Mar-2020 08:59:59,13,15,12,17,15,15,15,16,16,17,17,11,11,18,18,18,16,16,16,15,15,15,17,16,18,15
30-Mar-2020 09:59:59,16,17,14,19,18,18,17,19,20,20,19,17,17,19,20,20,18,18,19,17,19,19,19,18,20,17
30-Mar-2020 10:59:59,18,19,18,21,21,21,19,21,23,22,22,19,19,22,22,22,21,21,21,19,21,21,21,20,22,20
30-Mar-2020 11:59:59,21,21,19,23,23,23,21,24,26,25,24,21,21,24,24,24,23,23,24,21,24,24,24,23,24,23
30-Mar-2020 12:59:59,23,23,21,25,25,25,22,26,28,26,26,22,22,25,25,23,24,24,26,22,26,26,25,25,26,25
30-Mar-2020 13:59:59,24,24,22,26,27,27,23,27,29,28,27,22,22,26,27,24,26,26,28,23,27,27,26,26,27,27
30-Mar-2020 14:59:59,26,24,22,27,28,28,24,28,31,29,28,23,23,28,27,25,26,26,29,24,28,28,27,27,28,28
30-Mar-2020 15:59:59,26,26,22,28,28,28,24,29,31,30,29,23,23,29,28,25,27,27,30,25,29,29,28,28,29,29
30-Mar-2020 16:59:59,27,26,21,28,27,27,25,30,31,30,29,24,24,29,28,25,27,27,30,25,29,29,28,28,30,30
30-Mar-2020 17:59:59,26,25,19,28,26,26,24,29,30,30,29,22,22,29,28,25,27,27,30,25,29,29,28,28,30,29
30-Mar-2020 18:59:59,24,24,17,27,24,24,23,26,28,28,28,19,19,28,27,23,27,27,28,24,25,25,27,26,28,28
30-Mar-2020 19:59:59,22,20,15,25,23,23,20,24,25,25,25,15,15,26,25,20,24,24,26,22,24,24,25,23,26,25
30-Mar-2020 20:59:59,20,20,14,23,22,22,20,22,24,24,24,13,13,24,24,20,23,23,25,21,23,23,24,22,25,23
30-Mar-2020 21:59:59,19,19,11,23,21,21,19,20,22,24,23,12,12,23,23,20,22,22,23,20,22,22,23,22,24,22
30-Mar-2020 22:59:59,18,18,9,23,20,20,18,18,19,23,23,11,11,23,21,18,21,21,23,18,21,21,21,22,24,21
30-Mar-2020 23:59:59,17,17,7,21,19,19,17,16,18,22,22,11,11,22,20,18,20,20,22,17,21,21,20,21,23,20
31-Mar-2020 00:59:59,16,16,6,20,18,18,17,13,17,22,21,9,9,21,19,18,19,19,21,17,20,20,19,20,22,19
31-Mar-2020 01:59:59,15,15,6,20,17,17,16,12,16,21,20,8,8,20,19,17,18,18,20,15,18,18,18,19,21,18
31-Mar-2020 02:59:59,13,14,4,19,15,15,16,12,15,18,19,7,7,19,18,15,17,17,19,15,17,17,18,17,20,18
31-Mar-2020 03:59:59,13,14,4,18,15,15,15,11,13,17,18,7,7,18,18,15,16,16,19,14,17,17,17,15,19,17
31-Mar-2020 04:59:59,11,13,3,17,13,13,14,10,12,16,17,7,7,18,18,15,16,16,17,13,16,16,16,15,19,15
31-Mar-2020 05:59:59,10,13,3,17,12,12,14,10,11,16,16,6,6,17,17,13,15,15,17,13,15,15,15,15,18,15
31-Mar-2020 06:59:59,9,12,3,16,11,11,13,9,11,15,16,5,5,16,17,13,15,15,16,13,14,14,15,14,18,15
31-Mar-2020 07:59:59,10,13,5,16,13,13,14,11,11,15,16,7,7,16,18,14,15,15,16,14,15,15,16,14,18,14
31-Mar-2020 08:59:59,13,16,13,18,16,16,16,16,17,18,18,14,14,18,19,16,17,17,17,17,16,16,19,16,19,16
31-Mar-2020 09:59:59,17,18,13,20,18,18,17,20,22,21,20,17,17,21,21,17,19,19,20,18,19,19,20,19,21,19
31-Mar-2020 10:59:59,19,19,18,22,21,21,19,23,24,23,22,18,18,22,22,19,22,22,23,20,22,22,22,21,23,22
31-Mar-2020 11:59:59,22,21,19,24,23,23,20,25,26,25,25,20,20,24,24,21,23,23,25,21,24,24,24,23,25,24
31-Mar-2020 12:59:59,24,22,21,25,25,25,22,26,27,27,26,21,21,26,25,22,25,25,27,22,26,26,25,25,27,26
31-Mar-2020 13:59:59,25,23,21,26,26,26,23,27,28,28,27,21,21,27,27,23,26,26,29,23,27,27,26,26,28,27
31-Mar-2020 14:59:59,25,24,22,27,27,27,23,28,29,30,28,22,22,28,27,24,27,27,29,24,28,28,27,27,29,28
31-Mar-2020 15:59:59,25,24,22,28,27,27,24,28,29,30,29,22,22,29,28,25,27,27,29,24,29,29,27,28,30,29
31-Mar-2020 16:59:59,24,24,20,28,26,26,24,27,29,29,28,22,22,28,28,25,27,27,29,24,29,29,27,28,30,28
31-Mar-2020 17:59:59,22,23,18,26,24,24,23,25,26,27,26,21,21,26,26,23,26,26,26,23,26,26,25,26,28,25
31-Mar-2020 18:59:59,19,20,16,24,23,23,20,22,23,24,24,17,17,24,24,22,23,23,24,21,24,24,23,23,25,23
31-Mar-2020 19:59:59,17,18,15,22,22,22,19,20,21,23,22,15,15,22,22,20,21,21,22,19,23,23,21,22,23,20
31-Mar-2020 20:59:59,16,16,14,21,21,21,17,18,19,21,20,14,14,20,20,19,20,20,21,18,21,21,19,20,22,19
31-Mar-2020 21:59:59,16,16,14,20,20,20,15,17,18,20,19,12,12,20,19,17,19,19,20,16,20,20,18,19,21,18
31-Mar-2020 22:59:59,15,15,12,19,19,19,14,16,17,20,19,11,11,19,18,17,18,18,19,15,19,19,17,19,20,17
31-Mar-2020 23:59:59,14,14,12,17,18,18,14,15,16,19,18,10,10,18,17,16,17,17,18,14,19,19,16,18,19,16
