Timestamp,ACO,AJM,AJU,BJU,MON,CHO,CUA,CUT,FAC,GAM,HGM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
23-Jan-2020 07:59:59,8,8,2,10,9,8,9,5,6,11,11,5,11,11,9,10,9,12,11,10,8,9,9,12,9
23-Jan-2020 08:59:59,10,10,5,11,11,10,10,10,10,12,13,5,12,12,11,11,11,13,12,12,10,12,10,12,10
23-Jan-2020 09:59:59,12,12,9,14,14,13,12,15,16,15,15,8,14,15,13,12,13,14,13,14,13,15,12,15,13
23-Jan-2020 10:59:59,16,13,11,16,17,15,12,17,18,16,17,9,16,16,14,14,15,16,13,16,15,16,15,17,16
23-Jan-2020 11:59:59,17,13,17,17,19,17,12,18,18,18,17,10,18,17,15,16,16,18,14,18,17,17,16,18,17
23-Jan-2020 12:59:59,18,14,18,18,19,18,13,18,19,18,18,11,18,17,15,17,17,18,14,18,18,17,18,19,18
23-Jan-2020 13:59:59,18,15,18,18,19,19,14,19,20,19,19,11,19,18,16,17,18,19,15,19,19,18,18,20,18
23-Jan-2020 14:59:59,18,15,18,18,19,19,14,19,19,19,19,11,19,18,16,17,18,19,15,19,19,18,18,20,18
23-Jan-2020 15:59:59,18,14,18,18,19,19,13,18,19,19,19,11,19,18,15,17,17,20,15,19,18,18,18,20,19
23-Jan-2020 16:59:59,18,14,18,18,19,18,14,18,19,19,19,11,19,18,15,17,17,19,15,19,18,18,18,20,18
23-Jan-2020 17:59:59,18,14,18,18,18,17,13,17,18,18,18,11,19,18,15,17,17,19,15,19,18,17,18,20,18
23-Jan-2020 18:59:59,17,13,17,17,17,16,13,15,16,18,17,9,18,17,14,16,16,18,14,18,16,16,16,19,17
23-Jan-2020 19:59:59,15,12,17,17,16,16,12,13,15,17,17,8,17,16,13,16,15,17,13,16,16,15,16,18,15
23-Jan-2020 20:59:59,14,11,15,15,15,15,11,13,14,15,15,7,16,15,13,14,14,15,12,15,15,13,15,16,13
23-Jan-2020 21:59:59,13,11,14,14,14,15,10,12,13,14,14,7,14,14,12,13,13,15,11,14,14,12,14,15,12
23-Jan-2020 22:59:59,13,10,13,13,13,14,9,12,12,13,13,7,13,13,11,12,12,14,10,13,13,12,13,15,12
23-Jan-2020 23:59:59,12,9,13,13,12,13,9,11,12,13,13,6,13,12,10,12,12,13,10,13,13,11,13,14,12
24-Jan-2020 00:59:59,12,9,6,13,12,13,9,11,11,13,12,6,13,12,10,11,12,13,10,12,13,11,12,14,12
24-Jan-2020 01:59:59,12,8,6,13,12,12,9,10,11,13,12,6,13,12,10,11,12,13,9,12,12,11,12,14,12
24-Jan-2020 02:59:59,11,8,5,12,11,11,9,10,10,13,12,6,13,12,9,11,11,13,9,12,12,11,12,14,12
24-Jan-2020 03:59:59,11,8,5,12,11,11,9,11,10,13,12,6,13,12,9,11,11,13,9,12,11,11,11,13,12
24-Jan-2020 04:59:59,11,8,5,12,11,10,8,11,10,13,12,6,13,12,9,11,11,13,9,12,11,11,11,13,12
24-Jan-2020 05:59:59,11,8,5,12,11,10,8,11,10,12,12,5,13,12,9,11,11,12,9,12,11,12,11,13,12
24-Jan-2020 06:59:59,11,8,5,12,11,10,9,11,10,12,12,6,13,12,9,11,11,13,8,12,11,12,10,13,12
24-Jan-2020 07:59:59,11,8,5,12,11,10,9,10,10,12,12,7,13,12,9,11,11,13,9,12,11,12,11,13,11
24-Jan-2020 08:59:59,12,8,7,13,12,11,9,11,11,13,13,8,13,13,10,11,12,13,10,13,11,12,11,13,11
24-Jan-2020 09:59:59,13,10,9,14,14,14,11,12,13,14,14,9,14,13,11,12,13,14,11,14,12,13,12,14,13
24-Jan-2020 10:59:59,14,12,10,15,16,16,12,15,15,15,15,10,15,15,12,14,14,15,12,15,13,15,14,16,14
24-Jan-2020 11:59:59,15,13,11,16,18,17,12,16,17,16,16,11,16,16,13,15,15,17,13,17,15,16,15,17,15
24-Jan-2020 12:59:59,17,14,12,18,19,18,14,17,19,18,18,12,18,18,15,17,17,19,15,18,18,17,18,19,17
24-Jan-2020 13:59:59,19,14,13,19,20,19,15,18,21,19,19,14,19,19,16,18,18,20,16,19,20,18,18,20,18
24-Jan-2020 14:59:59,19,15,13,19,21,20,16,19,21,20,20,14,19,19,16,18,19,20,17,20,20,19,19,20,19
24-Jan-2020 15:59:59,20,16,13,20,21,20,16,20,20,21,20,12,19,19,16,19,18,21,17,20,20,19,19,20,20
24-Jan-2020 16:59:59,20,15,13,19,20,19,15,19,19,20,20,13,20,19,16,19,19,21,16,20,19,19,19,21,20
24-Jan-2020 17:59:59,19,15,11,19,20,18,15,18,20,20,19,12,19,19,16,18,18,21,16,20,18,19,18,20,20
24-Jan-2020 18:59:59,17,14,10,19,18,17,14,16,18,19,19,10,19,18,14,17,17,19,15,19,17,18,17,19,17
24-Jan-2020 19:59:59,14,12,8,18,16,16,13,14,16,18,17,8,18,17,13,16,16,18,14,18,16,15,16,18,15
24-Jan-2020 20:59:59,13,12,8,16,15,14,12,13,14,17,15,9,16,15,13,15,15,16,13,15,15,14,16,17,14
24-Jan-2020 21:59:59,13,11,7,15,14,14,11,13,13,15,14,7,15,14,13,14,14,15,12,14,15,13,15,16,13
24-Jan-2020 22:59:59,12,10,5,14,14,13,10,12,12,14,13,5,14,13,11,13,13,15,11,13,14,12,14,15,12
24-Jan-2020 23:59:59,10,9,5,13,11,11,10,9,11,13,13,4,13,12,10,12,12,13,10,13,12,12,13,14,11
25-Jan-2020 00:59:59,10,8,4,12,10,10,9,7,10,13,12,4,13,12,10,11,11,13,9,12,12,11,12,14,11
25-Jan-2020 01:59:59,9,7,4,12,9,9,8,6,9,12,5,5,12,11,10,10,11,13,8,11,11,11,11,13,10
25-Jan-2020 02:59:59,7,7,5,12,8,9,8,6,8,11,7,7,12,11,9,10,10,12,8,11,10,10,10,12,10
25-Jan-2020 03:59:59,7,8,6,11,7,8,8,5,7,10,11,7,11,11,9,9,9,11,8,10,9,9,9,11,9
25-Jan-2020 04:59:59,6,7,6,10,7,8,8,4,6,10,10,6,10,11,9,9,9,10,7,10,9,9,8,11,7
25-Jan-2020 05:59:59,6,7,6,10,6,8,7,5,6,10,10,6,10,10,9,9,9,9,7,9,9,8,8,11,7
25-Jan-2020 06:59:59,5,6,6,10,5,10,7,7,5,9,10,6,9,10,9,8,8,8,7,9,9,8,8,10,7
25-Jan-2020 07:59:59,5,6,6,10,5,11,7,7,5,9,10,6,9,10,9,7,8,9,7,9,9,8,9,10,7
25-Jan-2020 08:59:59,7,8,7,11,9,12,8,8,8,11,12,7,11,10,10,8,10,10,9,11,11,9,10,12,7
25-Jan-2020 09:59:59,10,11,9,13,15,15,10,8,13,13,14,9,14,13,11,11,12,12,11,14,14,11,12,14,8
25-Jan-2020 10:59:59,14,13,10,15,17,16,11,12,17,15,16,10,16,16,12,14,14,15,13,16,16,14,16,17,10
25-Jan-2020 11:59:59,17,14,12,17,19,18,13,16,19,18,18,11,18,17,15,17,16,18,14,18,19,17,18,19,15
25-Jan-2020 12:59:59,19,16,12,19,20,19,15,19,20,19,19,13,20,19,16,19,19,20,16,19,19,18,19,21,19
25-Jan-2020 13:59:59,20,17,11,20,21,19,17,21,23,21,20,13,21,20,16,20,20,21,18,21,20,20,19,21,21
25-Jan-2020 14:59:59,20,17,11,20,22,19,17,21,23,21,20,12,21,21,17,20,21,21,18,22,20,21,19,21,20
25-Jan-2020 15:59:59,21,17,12,21,21,19,16,21,22,21,21,13,21,21,17,20,20,20,18,23,20,21,19,22,20
25-Jan-2020 16:59:59,20,16,12,21,21,19,16,21,22,21,21,21,21,20,17,18,19,21,18,22,20,20,20,22,20
25-Jan-2020 17:59:59,20,16,11,21,20,18,16,20,22,20,21,21,21,20,16,18,19,20,17,22,19,20,19,21,19
25-Jan-2020 18:59:59,19,14,10,19,18,17,14,19,19,19,19,20,20,19,15,17,18,19,15,20,17,19,17,19,19
25-Jan-2020 19:59:59,17,12,8,18,17,16,13,17,16,19,18,18,18,17,14,16,16,18,14,18,16,17,16,18,18
25-Jan-2020 20:59:59,16,12,7,17,16,15,11,15,15,17,17,17,17,16,13,15,15,17,13,17,15,16,15,17,17
25-Jan-2020 21:59:59,16,11,6,16,15,14,11,15,15,17,16,16,16,16,13,14,14,16,12,17,15,16,15,17,16
25-Jan-2020 22:59:59,15,11,5,15,15,14,11,13,14,16,15,16,16,15,12,14,13,16,11,16,13,15,15,16,15
25-Jan-2020 23:59:59,14,10,4,14,15,12,11,10,14,15,15,15,15,15,11,13,12,15,11,15,13,14,14,16,14
26-Jan-2020 00:59:59,13,10,3,14,14,12,10,8,12,15,14,15,15,14,11,13,12,15,10,14,12,13,13,15,13
26-Jan-2020 01:59:59,11,9,3,13,12,11,10,7,10,14,14,13,13,14,10,12,11,14,10,13,11,13,12,14,12
26-Jan-2020 02:59:59,10,9,3,12,12,10,10,6,9,13,13,13,13,13,9,12,11,13,10,12,11,11,10,14,11
26-Jan-2020 03:59:59,8,8,4,12,11,10,10,5,8,13,13,12,12,12,9,12,10,13,9,12,10,10,10,13,10
26-Jan-2020 04:59:59,8,8,4,11,10,9,10,4,6,12,12,12,12,12,10,11,10,12,9,11,10,10,9,13,10
26-Jan-2020 05:59:59,7,8,3,11,8,10,9,4,6,12,12,6,12,12,9,11,10,12,9,11,9,9,10,12,9
26-Jan-2020 06:59:59,6,8,2,11,7,8,9,4,6,11,11,6,11,11,8,10,9,11,9,10,9,9,8,12,8
26-Jan-2020 07:59:59,6,8,1,10,6,7,9,3,6,11,12,7,11,11,9,9,9,10,9,10,9,9,8,11,8
26-Jan-2020 08:59:59,9,11,5,12,9,11,11,8,10,12,14,8,13,13,11,10,12,11,11,12,10,11,10,13,9
26-Jan-2020 09:59:59,13,13,10,14,14,12,12,13,15,14,16,10,15,15,14,12,14,14,13,14,12,14,13,15,12
26-Jan-2020 10:59:59,16,14,12,16,18,14,14,16,17,17,17,12,16,17,15,15,16,17,15,17,16,17,16,17,15
26-Jan-2020 11:59:59,18,16,14,18,20,15,15,17,19,18,19,14,18,19,16,17,18,19,16,18,18,18,18,19,17
26-Jan-2020 12:59:59,19,17,14,19,22,16,16,20,22,20,20,14,20,19,17,19,20,20,17,20,20,19,20,21,19
26-Jan-2020 13:59:59,21,16,15,21,22,17,17,21,22,21,21,15,21,21,17,19,20,22,17,21,20,20,20,21,20
26-Jan-2020 14:59:59,21,17,14,21,23,20,17,21,24,22,21,16,22,22,17,20,20,22,17,21,21,21,20,22,21
26-Jan-2020 15:59:59,21,17,13,21,22,20,18,20,23,22,22,15,22,22,18,20,20,22,18,22,20,20,20,23,20
26-Jan-2020 16:59:59,20,17,13,21,21,19,17,19,20,21,21,14,21,21,18,20,20,21,19,21,21,19,19,22,20
26-Jan-2020 17:59:59,19,16,12,20,19,19,16,17,18,20,19,13,20,19,17,19,19,20,17,20,19,18,19,21,18
26-Jan-2020 18:59:59,18,15,11,19,18,18,15,16,17,19,18,11,19,18,15,18,18,19,16,19,18,17,18,20,17
26-Jan-2020 19:59:59,17,13,9,18,18,17,14,16,16,18,18,10,18,17,15,16,17,18,14,18,17,16,18,19,17
26-Jan-2020 20:59:59,16,13,9,18,17,17,13,14,16,17,17,10,18,17,14,16,16,18,14,18,16,16,16,18,17
26-Jan-2020 21:59:59,16,13,9,17,17,16,13,13,16,17,17,9,17,17,13,16,16,18,13,18,16,16,16,18,17
26-Jan-2020 22:59:59,16,12,8,17,16,16,12,13,15,17,17,8,17,16,13,16,16,17,13,17,16,16,15,18,16
26-Jan-2020 23:59:59,15,12,7,17,16,14,12,11,14,17,16,8,17,16,13,15,15,17,13,16,16,15,16,18,16
27-Jan-2020 00:59:59,14,11,5,16,16,14,12,10,13,16,16,9,16,16,12,15,15,16,12,16,14,15,15,17,15
27-Jan-2020 01:59:59,13,11,5,15,15,14,12,9,12,16,16,8,16,15,12,14,14,16,11,15,14,14,14,17,14
27-Jan-2020 02:59:59,12,11,4,15,14,13,11,9,11,15,15,5,15,14,12,14,13,15,11,14,13,13,13,16,13
27-Jan-2020 03:59:59,12,11,4,14,12,13,11,8,11,15,15,5,15,14,12,13,13,14,11,14,13,12,13,16,12
27-Jan-2020 04:59:59,11,11,4,14,11,12,11,7,10,14,14,4,14,14,11,12,13,14,11,14,13,12,12,15,12
27-Jan-2020 05:59:59,10,10,2,14,11,11,10,6,10,14,14,4,14,14,10,12,12,13,10,13,12,12,11,14,11
27-Jan-2020 06:59:59,9,9,-0,13,9,10,10,5,9,13,13,2,13,13,10,11,11,13,9,13,11,11,11,14,10
27-Jan-2020 07:59:59,8,8,2,12,8,9,10,5,9,12,13,2,13,13,9,11,11,12,10,12,11,11,10,14,9
27-Jan-2020 08:59:59,10,10,7,13,11,11,11,9,12,13,15,5,14,14,11,11,13,13,12,14,12,12,12,15,11
27-Jan-2020 09:59:59,13,13,11,15,14,14,12,14,16,15,16,10,15,16,13,13,14,15,13,16,14,15,14,16,13
27-Jan-2020 10:59:59,16,14,13,17,19,19,14,16,19,17,18,12,17,18,15,15,16,17,14,17,16,17,16,18,16
27-Jan-2020 11:59:59,18,15,14,18,20,21,16,18,21,19,19,13,19,19,17,17,17,19,16,19,19,19,18,20,18
27-Jan-2020 12:59:59,16,16,14,21,22,21,17,21,23,21,20,14,21,21,18,19,19,21,18,22,21,21,20,21,19
27-Jan-2020 13:59:59,17,17,15,22,23,22,18,22,24,23,22,15,23,22,19,20,21,23,19,24,22,22,21,23,21
27-Jan-2020 14:59:59,23,19,15,23,24,22,18,24,24,24,23,16,23,23,19,21,22,24,20,23,22,23,22,24,23
27-Jan-2020 15:59:59,23,19,15,23,23,21,18,24,25,24,23,16,24,23,19,21,22,24,20,24,22,23,22,24,24
27-Jan-2020 16:59:59,23,19,15,23,22,21,18,23,24,24,23,16,24,23,19,20,22,23,19,24,22,22,22,24,23
27-Jan-2020 17:59:59,21,18,14,22,21,20,17,22,23,23,22,15,23,22,18,20,21,22,18,23,20,22,21,23,23
27-Jan-2020 18:59:59,19,14,11,20,19,18,15,20,19,21,20,12,21,20,16,19,18,21,17,21,18,20,19,21,21
27-Jan-2020 19:59:59,18,13,8,18,18,17,13,17,15,20,19,8,20,18,14,17,17,20,14,19,17,17,17,19,19
27-Jan-2020 20:59:59,17,12,7,17,17,16,12,14,13,18,17,5,18,17,14,16,15,18,13,18,16,16,16,18,17
27-Jan-2020 21:59:59,16,11,4,16,16,15,11,11,12,17,17,3,17,16,12,15,15,17,12,17,14,15,15,18,16
27-Jan-2020 22:59:59,15,11,4,15,15,13,12,8,10,16,16,2,16,15,13,14,13,16,10,15,13,14,13,16,15
27-Jan-2020 23:59:59,13,10,1,14,14,13,11,6,7,15,15,1,15,14,12,13,12,15,11,14,12,13,13,16,13
28-Jan-2020 00:59:59,12,10,-0,13,14,12,11,5,6,14,14,0,14,14,11,13,11,15,10,13,12,11,12,15,12
28-Jan-2020 01:59:59,10,9,-1,12,14,12,10,4,5,13,13,1,13,12,11,12,11,14,9,11,10,10,11,14,11
28-Jan-2020 02:59:59,9,8,-1,12,13,11,10,3,4,13,12,0,13,12,10,12,10,13,8,10,10,9,9,13,10
28-Jan-2020 03:59:59,8,8,0,11,12,10,9,2,3,12,11,-0,12,11,8,11,9,13,8,10,9,8,9,12,9
28-Jan-2020 04:59:59,6,8,-1,10,11,9,8,0,3,11,11,-0,11,11,8,10,9,12,8,9,8,7,8,11,8
28-Jan-2020 05:59:59,5,8,-2,9,11,8,8,-0,2,10,10,-1,10,10,8,9,8,11,7,8,7,7,7,11,7
28-Jan-2020 06:59:59,4,7,-3,9,10,7,8,-1,2,10,10,-1,10,9,7,9,8,11,8,8,7,6,7,10,6
28-Jan-2020 07:59:59,4,7,-3,9,6,6,8,-1,1,9,10,-0,10,10,8,8,8,10,7,8,7,6,6,10,6
28-Jan-2020 08:59:59,6,10,2,11,9,10,10,5,5,12,12,3,12,12,11,10,11,10,10,10,9,9,8,12,7
28-Jan-2020 09:59:59,11,14,10,14,13,15,12,11,13,14,14,10,14,14,14,12,13,13,13,14,11,13,12,14,11
28-Jan-2020 10:59:59,16,14,13,16,19,18,14,15,17,17,17,13,17,17,15,15,16,17,15,17,16,16,15,18,14
28-Jan-2020 11:59:59,19,15,14,19,21,20,16,18,21,19,19,14,19,20,17,17,18,20,17,19,19,18,18,20,18
28-Jan-2020 12:59:59,21,17,15,21,22,21,18,21,23,21,21,15,21,22,18,18,20,22,19,22,21,21,21,22,20
28-Jan-2020 13:59:59,22,18,15,22,23,22,18,23,24,22,22,16,23,23,19,20,21,23,20,23,22,22,22,23,22
28-Jan-2020 14:59:59,23,19,15,23,24,21,19,24,24,23,23,17,23,22,20,21,22,23,21,24,23,23,22,24,23
28-Jan-2020 15:59:59,23,20,15,23,23,21,19,23,25,24,23,17,24,23,19,21,23,24,20,24,23,23,23,24,24
28-Jan-2020 16:59:59,22,20,14,23,22,20,18,22,24,23,23,16,24,22,18,20,22,23,20,24,21,22,22,23,23
28-Jan-2020 17:59:59,21,17,13,22,20,19,17,22,21,21,22,14,22,21,17,19,21,21,18,23,20,21,20,22,22
28-Jan-2020 18:59:59,19,14,11,20,19,18,15,19,19,20,20,11,21,20,15,18,18,20,16,21,18,19,18,20,20
28-Jan-2020 19:59:59,18,13,9,18,17,16,13,17,17,19,19,9,19,18,14,17,17,19,15,19,17,18,17,19,19
28-Jan-2020 20:59:59,17,12,7,17,17,16,12,14,15,18,18,6,18,17,14,16,16,18,14,18,16,17,16,19,18
28-Jan-2020 21:59:59,15,11,4,16,16,14,12,10,14,17,17,4,17,16,13,15,15,17,13,16,15,16,15,18,16
28-Jan-2020 22:59:59,14,11,2,16,15,13,12,9,12,16,16,4,16,16,12,14,14,17,12,16,13,15,13,17,15
28-Jan-2020 23:59:59,13,10,1,14,13,12,12,8,11,16,15,4,15,15,11,14,13,16,11,15,12,14,12,16,14
29-Jan-2020 00:59:59,10,10,13,13,10,10,11,8,11,15,14,4,15,15,10,13,12,15,11,14,12,14,11,15,13
29-Jan-2020 01:59:59,10,10,13,13,10,10,11,7,10,14,14,4,14,14,9,12,12,15,9,13,11,13,10,14,13
29-Jan-2020 02:59:59,10,9,12,12,8,8,10,6,9,13,14,3,13,13,8,12,11,13,9,12,10,12,9,13,12
29-Jan-2020 03:59:59,9,8,11,11,7,7,9,4,7,12,12,1,12,12,8,11,10,11,8,11,9,11,9,13,10
29-Jan-2020 04:59:59,8,8,11,11,6,6,9,3,6,11,11,0,11,11,8,10,10,11,8,10,8,10,8,12,9
29-Jan-2020 05:59:59,8,7,10,10,6,6,8,2,5,10,11,0,11,11,7,8,9,11,7,10,8,10,7,11,9
29-Jan-2020 06:59:59,7,6,10,10,4,4,7,2,5,10,10,0,11,10,7,8,8,11,6,10,8,9,7,11,8
29-Jan-2020 07:59:59,5,6,9,9,4,4,7,2,5,10,10,0,11,10,6,8,8,10,7,10,7,8,7,11,8
29-Jan-2020 08:59:59,7,8,11,11,6,6,9,7,8,11,12,3,11,11,8,9,10,10,9,11,8,10,8,12,9
29-Jan-2020 09:59:59,10,10,13,13,10,10,9,11,13,12,13,9,13,12,10,10,12,12,10,12,10,12,11,13,11
29-Jan-2020 10:59:59,13,12,15,15,14,14,12,13,16,15,15,12,15,15,13,13,14,14,13,15,13,14,13,16,13
29-Jan-2020 11:59:59,16,14,17,17,19,19,15,16,19,17,17,13,17,17,15,16,16,17,15,17,17,16,17,18,16
29-Jan-2020 12:59:59,19,15,20,20,20,20,16,19,21,20,20,14,20,20,18,19,19,21,17,20,21,19,20,22,20
29-Jan-2020 13:59:59,22,18,22,22,21,21,18,21,23,22,21,14,22,22,19,21,21,23,19,23,22,21,21,23,22
29-Jan-2020 14:59:59,22,18,23,23,21,21,18,23,24,23,23,15,23,23,18,20,22,23,20,24,22,22,21,23,23
29-Jan-2020 15:59:59,22,17,23,23,20,20,18,24,24,23,22,15,23,23,18,21,22,23,20,24,21,22,21,23,23
29-Jan-2020 16:59:59,21,17,21,21,20,20,17,24,23,22,21,14,22,22,17,20,21,23,19,23,20,22,20,22,23
29-Jan-2020 17:59:59,20,16,20,20,19,19,16,22,21,21,20,13,21,21,16,19,20,22,17,22,19,20,19,21,22
29-Jan-2020 18:59:59,18,13,18,18,18,18,14,19,19,19,18,11,19,20,14,17,17,20,16,20,17,19,17,20,20
29-Jan-2020 19:59:59,17,12,17,17,17,17,13,18,17,18,17,10,18,18,14,16,16,19,14,18,17,17,16,19,18
29-Jan-2020 20:59:59,16,11,17,17,16,16,13,16,16,17,17,9,18,17,13,16,15,18,13,18,16,16,16,18,17
29-Jan-2020 21:59:59,16,10,16,16,14,14,12,16,14,17,17,9,17,17,12,15,15,17,12,17,16,16,15,18,17
29-Jan-2020 22:59:59,15,10,16,16,14,14,11,14,12,17,16,8,17,16,11,15,14,16,11,16,15,15,14,17,16
29-Jan-2020 23:59:59,14,9,15,15,13,13,11,11,12,16,15,7,16,15,10,14,13,16,11,15,14,15,13,16,16
30-Jan-2020 00:59:59,13,9,14,14,12,12,10,11,11,15,14,6,15,14,13,13,12,15,10,14,13,13,12,15,14
30-Jan-2020 01:59:59,12,8,13,13,10,10,9,10,11,14,14,6,14,13,12,12,11,14,9,13,13,13,12,14,13
30-Jan-2020 02:59:59,12,8,12,12,10,10,9,9,10,13,13,7,13,13,12,12,10,14,9,12,12,12,11,14,13
30-Jan-2020 03:59:59,11,8,12,12,9,9,10,8,9,13,12,7,13,12,11,11,10,13,9,12,11,11,12,14,12
30-Jan-2020 04:59:59,11,8,12,12,11,11,9,7,8,13,12,7,13,12,11,11,10,13,9,12,11,11,13,15,13
30-Jan-2020 05:59:59,11,8,12,12,11,11,9,4,8,12,12,6,13,12,11,11,10,14,8,11,11,12,12,14,11
30-Jan-2020 06:59:59,9,8,12,12,10,10,9,4,9,12,12,7,12,12,11,11,10,14,9,11,11,12,12,15,10
30-Jan-2020 07:59:59,10,8,13,13,11,11,9,4,10,12,13,7,13,12,11,11,10,13,9,12,11,12,13,15,10
30-Jan-2020 08:59:59,13,9,14,14,14,14,10,8,13,14,14,7,14,13,13,13,12,14,10,14,12,14,13,15,11
30-Jan-2020 09:59:59,16,10,15,15,16,16,10,15,15,16,16,10,16,15,15,15,14,17,12,16,14,15,14,17,15
30-Jan-2020 10:59:59,18,13,16,16,17,17,13,18,18,17,17,11,17,16,16,16,16,18,14,17,17,17,16,19,18
30-Jan-2020 11:59:59,19,15,18,18,18,18,15,19,20,19,19,12,19,18,18,18,17,20,17,19,19,18,18,20,19
30-Jan-2020 12:59:59,20,17,20,20,19,19,16,21,23,21,20,13,21,21,19,19,20,21,18,21,21,20,20,21,21
30-Jan-2020 13:59:59,21,18,21,21,20,20,17,22,22,22,21,14,22,21,20,20,20,23,18,22,21,21,21,22,23
30-Jan-2020 14:59:59,21,18,21,21,19,19,17,21,22,21,21,13,21,20,20,20,20,22,18,21,20,20,19,22,22
30-Jan-2020 15:59:59,21,18,21,21,19,19,17,21,22,21,21,13,22,21,19,19,21,22,18,22,20,20,19,22,22
30-Jan-2020 16:59:59,20,17,20,20,18,18,15,20,20,20,20,12,21,21,19,19,20,21,17,21,19,19,19,21,21
30-Jan-2020 17:59:59,20,15,19,19,18,18,14,19,19,20,19,11,20,19,19,19,18,20,16,20,18,18,19,21,19
30-Jan-2020 18:59:59,19,13,18,18,17,17,13,17,17,19,18,10,19,18,18,18,17,19,14,19,17,17,17,20,18
30-Jan-2020 19:59:59,18,12,18,18,16,16,13,16,16,18,17,9,18,17,16,16,16,19,14,18,16,17,16,18,17
30-Jan-2020 20:59:59,16,11,17,17,15,15,12,16,15,17,17,9,18,17,16,16,15,18,13,17,16,16,16,18,17
30-Jan-2020 21:59:59,15,11,17,17,15,15,11,15,15,17,16,8,17,16,15,15,15,18,13,17,15,15,15,17,16
30-Jan-2020 22:59:59,14,11,16,16,14,14,11,15,14,16,16,8,17,16,14,14,14,17,12,16,14,15,14,17,16
30-Jan-2020 23:59:59,14,11,15,15,13,13,11,13,14,16,16,7,16,15,13,13,14,16,12,15,13,15,13,16,15
31-Jan-2020 00:59:59,13,10,2,14,12,12,11,12,14,15,15,8,16,15,10,13,13,15,12,16,12,15,12,15,15
31-Jan-2020 01:59:59,14,10,2,14,12,12,11,11,14,15,14,8,15,15,9,12,13,14,12,15,11,14,11,14,14
31-Jan-2020 02:59:59,13,10,2,13,11,11,11,10,13,14,14,8,14,14,9,12,12,14,11,14,11,14,11,14,14
31-Jan-2020 03:59:59,13,9,4,13,11,11,10,9,12,14,13,8,13,13,10,12,11,14,10,14,11,13,11,14,14
31-Jan-2020 04:59:59,12,9,5,12,12,12,10,9,11,13,13,8,13,13,10,11,11,14,10,13,10,13,10,14,14
31-Jan-2020 05:59:59,12,8,4,12,12,12,10,10,10,13,12,7,13,12,10,11,10,14,11,13,10,12,10,13,13
31-Jan-2020 06:59:59,12,8,2,11,12,12,9,8,9,12,12,6,13,12,9,11,10,13,10,12,10,12,10,13,12
31-Jan-2020 07:59:59,11,8,1,12,10,10,9,7,9,13,12,6,13,12,9,10,10,13,9,13,10,12,10,13,12
31-Jan-2020 08:59:59,13,11,6,14,12,12,10,10,11,13,14,8,14,14,12,12,13,14,11,14,11,13,12,13,12
31-Jan-2020 09:59:59,15,13,11,16,15,15,12,14,14,15,16,11,15,15,14,13,15,16,13,15,14,15,15,16,13
31-Jan-2020 10:59:59,17,14,13,17,19,19,14,16,19,16,18,12,17,18,15,16,17,17,15,17,18,17,17,19,15
31-Jan-2020 11:59:59,18,15,14,19,20,20,15,18,21,19,19,14,20,19,17,18,18,20,17,19,20,19,19,18,18
31-Jan-2020 12:59:59,20,16,14,20,20,20,16,21,21,21,20,14,21,21,18,19,19,21,18,21,21,20,20,19,19
31-Jan-2020 13:59:59,21,17,14,21,21,21,17,21,22,22,22,15,22,22,18,19,20,22,18,22,21,20,21,21,21
31-Jan-2020 14:59:59,21,17,15,21,21,21,18,21,22,21,22,15,22,22,19,20,20,22,19,23,22,21,21,21,21
31-Jan-2020 15:59:59,21,17,14,21,20,20,18,21,21,22,22,15,22,21,18,20,20,22,20,23,23,20,21,21,21
31-Jan-2020 16:59:59,21,18,13,21,19,19,17,20,21,22,21,14,22,22,17,20,20,18,18,22,21,20,20,21,21
31-Jan-2020 17:59:59,20,15,12,21,19,19,15,20,20,21,20,12,21,20,17,19,19,21,17,21,19,19,19,20,20
31-Jan-2020 18:59:59,19,13,10,19,18,18,14,19,18,20,19,11,20,19,15,18,17,20,15,20,18,18,18,19,19
31-Jan-2020 19:59:59,18,12,9,18,17,17,13,18,17,19,18,9,18,18,15,17,16,19,14,19,17,18,17,19,19
31-Jan-2020 20:59:59,17,12,6,17,16,16,13,17,16,18,17,8,18,17,15,17,16,19,13,18,17,17,17,18,18
31-Jan-2020 21:59:59,17,12,7,17,16,16,13,17,15,18,17,8,18,17,15,16,15,18,13,18,16,16,17,17,17
31-Jan-2020 22:59:59,16,12,6,17,15,15,12,16,15,17,17,8,17,16,14,16,14,18,12,17,15,15,16,17,17
31-Jan-2020 23:59:59,15,12,4,16,14,14,11,15,13,16,15,7,17,15,13,15,14,17,11,16,15,15,14,17,16
