Timestamp,AJM,BJU,MON,CHO,CUA,CUT,FAC,FAR,GAM,INN,MER,MGH,MPA,NEZ,PED,SAG,SFE,SS1,TAH,TLA,UAX,UIZ,VIF
01-Jun-2020 00:59:59,12,15,14,16,12,14,14,17,16,9,16,15,15,15,14,17,12,15,16,15,16,17,15
01-Jun-2020 01:59:59,12,16,14,15,12,14,13,17,16,9,16,15,15,15,14,17,12,15,16,15,16,17,15
01-Jun-2020 02:59:59,12,15,13,15,12,14,13,17,16,9,15,15,15,15,15,17,12,15,15,15,15,17,15
01-Jun-2020 03:59:59,12,15,12,14,12,13,12,16,15,9,15,15,14,14,15,16,13,15,15,15,15,17,15
01-Jun-2020 04:59:59,12,15,12,14,12,13,12,15,15,9,15,15,14,14,14,16,12,15,14,15,15,16,14
01-Jun-2020 05:59:59,11,15,11,13,11,12,12,15,15,8,15,15,13,13,13,15,11,14,14,14,14,16,14
01-Jun-2020 06:59:59,11,15,11,13,11,13,11,14,15,7,14,14,13,13,13,15,11,14,14,14,14,16,14
01-Jun-2020 07:59:59,11,15,14,15,11,14,13,16,16,9,15,15,13,13,14,16,12,15,15,15,14,16,14
01-Jun-2020 08:59:59,13,16,17,16,12,16,16,18,17,12,16,16,14,14,15,17,13,16,16,16,15,17,16
01-Jun-2020 09:59:59,15,17,19,18,14,17,18,18,17,15,17,17,16,16,17,18,15,17,17,17,16,18,17
01-Jun-2020 10:59:59,17,18,21,19,15,18,20,21,19,16,19,18,17,17,18,20,16,18,19,18,18,20,19
01-Jun-2020 11:59:59,18,20,22,21,17,20,22,22,21,17,21,20,19,19,20,22,17,20,20,19,20,22,20
01-Jun-2020 12:59:59,19,24,24,23,19,21,24,24,23,19,22,22,21,21,21,24,19,22,22,21,21,23,22
01-Jun-2020 13:59:59,20,25,25,24,20,23,25,25,24,19,24,23,22,22,22,25,20,24,24,22,23,24,23
01-Jun-2020 14:59:59,21,25,25,24,21,24,26,26,25,19,25,24,23,23,23,26,21,25,25,23,24,26,24
01-Jun-2020 15:59:59,22,26,26,25,21,25,26,26,25,20,25,24,24,24,23,26,22,25,25,24,25,26,25
01-Jun-2020 16:59:59,23,26,26,25,21,25,27,25,24,21,24,24,23,23,24,25,22,25,24,24,24,25,25
01-Jun-2020 17:59:59,20,26,26,25,21,25,26,25,24,19,24,24,23,23,23,25,21,24,24,24,24,25,25
01-Jun-2020 18:59:59,19,22,22,23,20,23,24,24,23,17,23,23,22,22,22,24,21,23,23,23,23,25,23
01-Jun-2020 19:59:59,18,21,21,22,19,20,22,22,22,15,22,22,20,20,21,22,19,22,21,21,21,23,21
01-Jun-2020 20:59:59,17,19,19,21,17,19,20,21,20,14,20,21,19,19,20,20,18,20,20,19,20,21,19
01-Jun-2020 21:59:59,16,18,18,20,16,17,19,20,19,13,19,19,18,18,18,20,17,19,20,18,19,20,18
01-Jun-2020 22:59:59,15,17,17,19,15,15,18,20,19,12,19,18,17,17,18,19,16,18,19,17,18,20,17
01-Jun-2020 23:59:59,14,16,16,18,14,16,17,18,18,12,18,17,16,16,17,18,15,17,18,16,18,19,17
02-Jun-2020 00:59:59,13,16,16,17,14,14,16,18,17,11,17,17,16,16,16,18,14,17,17,16,17,18,16
02-Jun-2020 01:59:59,13,15,15,16,13,12,16,18,17,11,17,16,16,16,16,17,14,16,16,16,17,18,16
02-Jun-2020 02:59:59,13,14,14,16,13,14,14,17,16,10,16,16,15,15,16,17,14,16,16,15,16,18,16
02-Jun-2020 03:59:59,13,13,13,16,13,14,13,17,16,9,16,16,15,15,16,17,13,16,16,15,16,17,16
02-Jun-2020 04:59:59,12,13,13,14,12,13,13,17,16,9,16,15,14,14,15,16,13,15,15,15,16,17,15
02-Jun-2020 05:59:59,12,12,12,13,12,12,12,15,16,8,16,15,14,14,15,15,13,15,15,15,15,17,14
02-Jun-2020 06:59:59,12,14,14,13,12,13,12,15,14,7,15,15,15,15,15,15,13,15,14,14,14,16,14
02-Jun-2020 07:59:59,12,15,15,15,13,15,14,17,15,10,16,15,13,13,15,16,13,16,15,15,15,17,15
02-Jun-2020 08:59:59,13,18,18,17,13,17,17,18,18,13,17,16,15,15,16,18,14,17,17,17,16,18,17
02-Jun-2020 09:59:59,15,19,19,19,15,19,20,19,18,16,18,18,17,17,17,20,15,18,18,18,18,20,18
02-Jun-2020 10:59:59,18,21,21,20,17,21,22,22,21,18,21,20,19,19,19,21,18,20,20,20,20,21,20
02-Jun-2020 11:59:59,19,23,23,22,19,23,24,23,23,19,23,22,20,20,21,23,19,23,22,21,21,23,22
02-Jun-2020 12:59:59,20,25,25,24,20,24,26,25,24,20,24,23,23,23,23,25,21,24,24,23,23,25,24
02-Jun-2020 13:59:59,21,27,27,26,21,25,26,26,25,21,24,24,24,24,24,26,22,26,26,24,24,26,25
02-Jun-2020 14:59:59,22,27,27,26,22,26,27,27,27,21,25,25,25,25,25,27,22,26,27,25,25,27,26
02-Jun-2020 15:59:59,22,27,27,26,23,25,28,28,27,21,26,26,25,25,25,27,23,27,27,25,26,27,26
02-Jun-2020 16:59:59,22,27,27,23,23,25,27,27,26,20,26,26,25,25,25,27,23,27,26,25,25,27,26
02-Jun-2020 17:59:59,21,25,25,22,22,25,25,26,25,19,25,25,25,25,25,26,22,26,24,24,24,26,25
02-Jun-2020 18:59:59,21,24,24,23,20,23,24,26,24,17,24,24,23,23,23,25,21,24,23,23,24,25,24
02-Jun-2020 19:59:59,19,21,21,22,19,20,22,23,23,15,23,22,21,21,22,23,20,22,22,21,22,23,21
02-Jun-2020 20:59:59,17,19,19,21,17,18,20,21,20,14,20,21,19,19,20,20,18,21,20,19,20,21,20
02-Jun-2020 21:59:59,15,18,18,19,16,17,18,20,19,13,19,19,17,17,19,20,17,19,19,18,18,20,19
02-Jun-2020 22:59:59,15,17,17,18,15,16,17,19,18,12,18,18,17,17,18,19,15,18,18,17,18,19,18
02-Jun-2020 23:59:59,14,17,17,17,14,16,17,19,18,11,18,18,16,16,17,19,15,18,18,17,17,19,17
03-Jun-2020 00:59:59,13,16,16,17,14,15,17,18,18,11,18,17,16,16,17,18,14,18,17,17,17,18,17
03-Jun-2020 01:59:59,13,15,15,17,14,16,16,18,18,11,18,17,16,16,16,18,14,17,17,17,17,18,17
03-Jun-2020 02:59:59,13,16,16,16,13,16,16,19,18,10,18,17,16,16,17,18,14,17,17,17,17,19,17
03-Jun-2020 03:59:59,13,16,16,17,13,15,16,18,17,10,17,17,16,16,16,18,14,17,17,16,17,19,17
03-Jun-2020 04:59:59,13,16,16,16,13,15,16,18,17,9,17,17,16,16,16,18,14,17,17,16,17,19,16
03-Jun-2020 05:59:59,13,15,15,16,13,15,16,18,17,9,17,16,15,15,16,17,14,16,17,16,17,18,15
03-Jun-2020 06:59:59,13,14,14,16,13,15,15,18,17,9,17,16,15,15,16,17,14,16,16,15,17,18,15
03-Jun-2020 07:59:59,14,16,16,17,13,16,16,18,17,11,17,17,15,15,16,17,14,16,17,16,16,19,15
03-Jun-2020 08:59:59,14,18,18,18,14,17,16,19,18,14,18,17,16,16,16,18,15,18,18,17,17,19,16
03-Jun-2020 09:59:59,14,19,19,19,15,18,18,19,18,14,18,18,17,17,17,19,15,18,19,17,18,20,18
03-Jun-2020 10:59:59,15,21,21,21,15,19,19,21,20,14,20,19,18,18,18,21,16,20,20,19,19,20,19
03-Jun-2020 11:59:59,17,21,21,21,16,21,21,22,21,16,21,20,19,19,19,23,17,21,22,20,20,21,20
03-Jun-2020 12:59:59,17,23,23,22,17,22,22,23,22,16,21,21,20,20,20,23,18,22,24,21,21,22,22
03-Jun-2020 13:59:59,18,24,24,23,18,23,23,24,23,17,22,22,21,21,21,24,19,23,23,22,22,23,23
03-Jun-2020 14:59:59,19,25,25,24,19,24,23,24,23,18,23,23,22,22,21,24,20,23,23,22,22,24,23
03-Jun-2020 15:59:59,19,25,25,24,20,24,24,25,24,19,23,23,22,22,22,24,20,24,24,23,23,25,23
03-Jun-2020 16:59:59,20,24,24,24,20,24,24,25,24,18,24,24,23,23,23,25,21,24,23,23,23,25,23
03-Jun-2020 17:59:59,19,23,23,23,20,23,23,24,24,19,24,23,22,22,23,24,20,24,23,22,22,24,23
03-Jun-2020 18:59:59,19,22,22,23,19,22,22,24,23,17,23,23,21,21,22,23,19,23,23,22,22,24,23
03-Jun-2020 19:59:59,18,21,21,22,18,20,21,23,22,14,22,21,20,20,21,22,19,22,21,20,21,23,21
03-Jun-2020 20:59:59,17,20,20,20,17,18,19,21,20,13,20,20,19,19,20,21,18,20,20,19,20,21,19
03-Jun-2020 21:59:59,16,19,19,19,16,17,18,20,19,12,19,19,18,18,19,20,17,19,19,18,19,20,18
03-Jun-2020 22:59:59,15,18,18,19,15,17,17,20,18,12,18,18,17,17,18,19,16,18,18,17,18,19,18
03-Jun-2020 23:59:59,14,17,17,18,14,16,16,19,18,11,18,17,16,16,17,18,15,18,17,17,17,19,17
04-Jun-2020 00:59:59,13,16,16,17,14,15,16,18,17,11,17,17,16,16,16,18,14,17,17,16,17,18,16
04-Jun-2020 01:59:59,13,15,15,16,13,13,15,18,17,10,17,16,16,16,16,18,14,16,17,15,17,18,15
04-Jun-2020 02:59:59,12,14,14,14,13,12,13,17,16,10,16,16,15,15,15,17,13,16,16,15,16,18,15
04-Jun-2020 03:59:59,12,13,13,13,13,13,13,17,16,9,16,15,14,14,15,16,13,16,16,15,16,17,15
04-Jun-2020 04:59:59,12,13,13,13,13,12,14,16,16,9,16,16,14,14,15,16,13,16,16,15,16,17,15
04-Jun-2020 05:59:59,12,13,13,13,13,12,13,16,15,8,16,15,14,14,15,15,13,15,16,14,16,17,14
04-Jun-2020 06:59:59,12,12,12,13,12,13,12,16,16,8,16,15,13,13,15,16,13,15,16,14,15,17,14
04-Jun-2020 07:59:59,13,13,15,15,13,15,15,16,17,11,16,16,13,13,16,16,14,16,17,15,16,17,15
04-Jun-2020 08:59:59,14,14,17,17,14,16,17,18,18,13,17,17,16,16,17,17,15,17,17,16,17,18,16
04-Jun-2020 09:59:59,16,19,19,18,15,18,20,20,20,15,18,19,17,17,18,19,16,19,19,18,18,19,18
04-Jun-2020 10:59:59,18,21,21,20,17,21,22,21,21,18,21,20,18,18,20,21,18,20,21,20,20,21,20
04-Jun-2020 11:59:59,19,24,24,22,19,22,24,23,23,19,23,22,21,21,21,23,19,22,23,21,21,23,22
04-Jun-2020 12:59:59,20,26,26,25,20,24,25,25,24,20,24,23,22,22,23,25,20,24,24,22,23,25,24
04-Jun-2020 13:59:59,21,28,28,26,21,25,27,26,26,20,26,24,24,24,24,27,21,25,26,24,25,26,26
04-Jun-2020 14:59:59,22,25,29,28,22,26,28,28,27,21,27,26,25,25,25,28,22,26,27,25,26,28,26
04-Jun-2020 15:59:59,23,26,29,28,22,26,28,29,21,21,27,26,26,26,25,28,23,27,28,25,26,28,27
04-Jun-2020 16:59:59,23,26,29,28,22,26,28,28,28,22,27,27,26,26,26,27,23,27,28,25,27,28,27
04-Jun-2020 17:59:59,22,26,27,27,22,26,26,27,26,22,26,27,26,26,26,27,23,26,27,25,26,28,26
04-Jun-2020 18:59:59,22,25,25,26,21,23,24,26,25,20,25,25,24,24,25,25,22,25,25,24,24,26,24
04-Jun-2020 19:59:59,20,23,23,24,19,21,22,24,23,16,23,23,22,22,23,23,20,23,23,22,23,24,22
04-Jun-2020 20:59:59,18,22,21,22,18,19,21,22,22,15,22,22,20,20,21,22,19,21,22,20,21,22,21
04-Jun-2020 21:59:59,17,21,19,21,17,18,19,21,20,13,20,21,18,18,20,20,18,20,20,19,19,21,19
04-Jun-2020 22:59:59,16,20,18,20,16,17,18,20,19,12,19,19,18,18,19,20,16,19,20,18,19,20,18
04-Jun-2020 23:59:59,15,19,17,19,15,15,17,20,19,11,19,18,17,17,18,19,15,18,19,17,18,20,17
05-Jun-2020 00:59:59,14,18,16,18,14,16,16,19,18,11,18,17,17,17,17,19,15,18,18,17,18,19,17
05-Jun-2020 01:59:59,13,17,16,17,14,14,16,19,18,10,18,17,17,17,16,19,14,17,17,16,17,19,17
05-Jun-2020 02:59:59,13,17,16,16,13,12,15,19,18,8,17,16,16,16,16,18,13,17,17,16,17,18,16
05-Jun-2020 03:59:59,13,17,15,15,13,11,15,18,17,8,17,16,16,16,16,18,13,17,17,15,17,18,16
05-Jun-2020 04:59:59,13,17,14,15,13,12,15,18,17,8,17,16,16,16,16,18,14,16,17,15,17,18,16
05-Jun-2020 05:59:59,13,17,14,15,13,12,14,18,17,8,17,16,16,16,16,17,14,16,17,15,16,18,16
05-Jun-2020 06:59:59,12,17,15,15,13,12,14,18,16,8,17,16,15,15,16,17,14,16,16,15,16,18,15
05-Jun-2020 07:59:59,13,17,17,16,14,16,15,19,18,10,17,17,16,16,17,18,15,17,17,16,17,19,16
05-Jun-2020 08:59:59,15,18,19,18,15,18,19,20,19,14,19,18,18,18,18,19,16,19,19,18,18,20,18
05-Jun-2020 09:59:59,16,19,21,20,16,20,21,21,20,17,20,19,18,18,19,21,17,20,19,19,19,20,20
05-Jun-2020 10:59:59,18,21,23,21,18,22,24,23,22,18,22,21,20,20,20,22,19,21,21,21,20,22,21
05-Jun-2020 11:59:59,20,22,25,23,19,24,25,25,23,20,23,23,22,22,22,24,20,23,23,23,22,24,23
05-Jun-2020 12:59:59,21,24,26,25,21,25,27,26,25,21,25,24,24,24,24,26,21,25,25,24,24,25,25
05-Jun-2020 13:59:59,22,25,27,27,22,27,28,27,27,22,26,25,25,25,25,27,23,26,27,25,25,27,26
05-Jun-2020 14:59:59,23,27,28,27,23,27,29,28,28,23,27,27,26,26,26,28,24,27,28,26,26,28,28
05-Jun-2020 15:59:59,24,27,29,28,24,28,29,29,28,24,28,27,27,27,27,29,24,28,28,27,27,29,28
05-Jun-2020 16:59:59,24,27,28,28,24,27,29,29,28,23,28,28,27,27,27,29,24,28,29,27,28,29,28
05-Jun-2020 17:59:59,24,27,27,27,24,26,28,29,28,22,28,27,26,26,26,28,24,27,28,26,27,29,26
05-Jun-2020 18:59:59,23,26,25,26,22,24,26,26,26,20,26,26,24,24,25,26,23,26,25,24,26,27,25
05-Jun-2020 19:59:59,20,23,22,23,20,21,23,23,23,17,23,23,21,21,23,23,20,23,23,22,22,23,22
05-Jun-2020 20:59:59,17,21,20,22,18,19,21,21,21,15,21,21,19,19,21,21,19,21,21,20,20,22,20
05-Jun-2020 21:59:59,16,20,19,21,17,18,19,20,20,13,20,20,18,18,20,20,17,20,20,19,19,21,19
05-Jun-2020 22:59:59,16,20,18,19,16,17,18,20,19,13,19,19,17,17,19,19,16,19,19,18,18,20,18
05-Jun-2020 23:59:59,15,19,16,18,15,16,17,19,19,12,19,18,17,17,18,19,15,18,18,18,18,19,17
06-Jun-2020 00:59:59,14,18,16,17,14,14,16,19,18,10,18,17,17,17,17,19,15,18,17,17,17,19,17
06-Jun-2020 01:59:59,13,17,15,16,14,14,16,19,18,9,18,17,17,17,16,18,14,17,17,16,17,19,17
06-Jun-2020 02:59:59,13,17,14,15,13,13,15,18,17,8,17,16,16,16,16,18,13,17,17,15,17,18,16
06-Jun-2020 03:59:59,12,17,13,15,13,11,13,18,17,7,17,16,15,15,15,17,13,16,16,15,16,18,16
06-Jun-2020 04:59:59,12,16,12,14,13,10,12,16,16,6,16,16,15,15,15,17,12,16,15,15,15,17,15
06-Jun-2020 05:59:59,11,16,12,13,12,10,11,16,16,6,16,16,15,15,15,15,12,15,15,14,14,17,15
06-Jun-2020 06:59:59,11,16,12,13,13,10,11,16,16,7,16,16,15,15,15,15,12,15,15,15,14,17,15
06-Jun-2020 07:59:59,14,17,15,15,14,14,14,17,17,9,17,18,15,15,15,16,14,16,16,16,16,18,15
06-Jun-2020 08:59:59,16,18,18,17,15,17,19,19,18,12,18,19,16,16,17,18,16,17,17,18,17,19,17
06-Jun-2020 09:59:59,17,20,20,20,17,20,22,21,20,15,20,20,18,18,19,20,17,20,20,20,19,21,19
06-Jun-2020 10:59:59,19,21,23,22,19,21,24,23,22,17,22,22,20,20,21,22,19,21,22,22,21,23,21
06-Jun-2020 11:59:59,20,23,25,24,19,24,26,24,23,18,24,23,22,22,23,24,20,23,24,23,23,25,24
06-Jun-2020 12:59:59,21,24,26,25,21,25,27,26,25,18,25,25,23,23,24,26,22,25,26,24,24,26,25
06-Jun-2020 13:59:59,22,26,27,27,22,27,28,28,27,20,26,26,25,25,25,27,22,27,27,25,25,27,26
06-Jun-2020 14:59:59,23,26,28,27,23,27,29,28,27,18,27,27,26,26,26,28,23,27,27,26,27,28,27
06-Jun-2020 15:59:59,22,27,29,26,23,27,28,29,28,19,28,27,27,27,26,29,24,28,28,26,26,29,27
06-Jun-2020 16:59:59,22,27,29,24,23,27,27,29,28,18,27,26,26,26,26,28,24,27,28,26,27,28,27
06-Jun-2020 17:59:59,22,26,28,24,21,27,26,29,28,16,27,26,26,26,25,28,23,27,26,26,27,28,27
06-Jun-2020 18:59:59,21,26,27,22,21,25,25,27,27,16,26,25,25,25,24,27,22,26,25,25,26,28,26
06-Jun-2020 19:59:59,21,25,23,21,20,23,24,26,25,14,25,24,23,23,23,25,21,25,23,24,23,25,24
06-Jun-2020 20:59:59,19,22,21,20,20,21,23,23,23,12,23,23,20,20,22,23,20,23,21,22,21,23,22
06-Jun-2020 21:59:59,17,21,21,20,18,20,22,22,22,12,22,22,20,20,20,22,19,21,20,21,20,22,21
06-Jun-2020 22:59:59,17,21,20,19,18,19,21,21,21,12,21,21,19,19,20,21,18,21,19,21,19,22,20
06-Jun-2020 23:59:59,16,20,19,18,17,16,20,21,20,13,20,21,18,18,19,21,18,20,19,20,18,21,20
07-Jun-2020 00:59:59,15,19,18,17,17,17,20,20,19,13,20,20,17,17,19,19,17,19,18,19,18,20,19
07-Jun-2020 01:59:59,15,19,17,17,16,16,18,19,19,11,19,19,17,17,18,19,17,18,17,18,18,20,18
07-Jun-2020 02:59:59,14,19,17,16,15,16,18,19,18,10,19,18,16,16,18,18,16,18,17,18,18,20,18
07-Jun-2020 03:59:59,14,19,16,15,14,16,17,18,18,10,19,18,15,15,17,18,15,18,17,17,17,19,17
07-Jun-2020 04:59:59,13,18,16,15,14,15,16,17,17,10,18,18,15,15,17,17,14,17,15,17,16,18,17
07-Jun-2020 05:59:59,13,17,16,15,13,13,14,17,16,10,17,17,14,14,16,17,14,16,15,16,15,18,17
07-Jun-2020 06:59:59,12,16,16,15,14,13,14,17,16,11,17,17,14,14,15,17,14,16,14,16,15,18,17
07-Jun-2020 07:59:59,15,17,18,17,15,17,16,18,18,11,18,18,15,15,16,18,16,17,16,17,16,19,18
07-Jun-2020 08:59:59,17,19,20,19,16,19,20,20,20,13,20,20,17,17,18,20,17,19,19,19,18,21,19
07-Jun-2020 09:59:59,19,21,22,21,18,21,23,22,21,16,21,21,19,19,20,22,19,21,21,20,20,22,21
07-Jun-2020 10:59:59,20,23,24,23,19,23,26,24,23,17,23,23,21,21,22,23,20,23,23,22,22,24,23
07-Jun-2020 11:59:59,22,25,25,24,19,25,28,25,25,19,25,25,23,23,23,25,20,24,25,24,24,26,25
07-Jun-2020 12:59:59,20,25,27,25,20,25,28,27,26,20,26,25,24,24,23,26,21,25,26,25,25,27,26
07-Jun-2020 13:59:59,20,26,28,25,21,27,29,28,27,20,26,26,25,25,23,28,23,26,27,26,25,27,28
07-Jun-2020 14:59:59,23,27,27,25,22,26,30,28,27,20,27,27,25,25,25,28,23,27,27,26,26,28,28
07-Jun-2020 15:59:59,24,26,27,24,21,27,25,27,26,19,26,26,25,25,25,27,23,26,26,23,25,28,27
07-Jun-2020 16:59:59,18,24,24,23,19,27,24,24,25,15,25,24,22,22,22,25,20,25,24,24,20,22,26
07-Jun-2020 17:59:59,16,20,23,21,18,25,24,23,23,14,22,23,18,18,20,24,20,24,18,24,17,20,27
07-Jun-2020 18:59:59,17,21,21,20,18,24,22,23,22,14,21,23,19,19,21,22,19,23,19,22,18,21,25
07-Jun-2020 19:59:59,17,20,20,19,17,22,22,21,20,13,20,22,19,19,19,21,19,21,19,21,19,21,21
07-Jun-2020 20:59:59,16,18,20,18,16,18,20,20,20,12,19,19,18,18,18,20,17,19,19,19,18,20,20
07-Jun-2020 21:59:59,15,19,19,18,16,17,18,20,19,13,19,19,17,17,18,20,17,19,19,19,18,20,20
07-Jun-2020 22:59:59,15,19,20,18,16,17,18,20,20,13,19,19,18,18,18,20,17,19,19,19,19,20,20
07-Jun-2020 23:59:59,15,19,19,18,16,18,18,20,20,13,19,19,18,18,18,20,17,19,18,19,18,20,20
08-Jun-2020 00:59:59,15,19,19,18,16,17,17,20,19,12,19,20,17,17,18,20,16,19,18,19,17,20,19
08-Jun-2020 01:59:59,15,18,19,18,15,16,17,19,19,12,19,19,17,17,17,19,16,19,18,19,17,20,19
08-Jun-2020 02:59:59,14,18,18,17,15,15,17,19,18,12,18,19,17,17,17,19,15,18,17,18,17,20,18
08-Jun-2020 03:59:59,14,17,18,17,15,14,16,19,18,12,18,19,16,16,17,18,15,18,17,17,16,19,18
08-Jun-2020 04:59:59,13,17,17,17,15,14,15,18,18,12,17,18,16,16,16,18,15,17,16,17,16,19,17
08-Jun-2020 05:59:59,13,17,17,16,14,13,14,18,17,12,17,17,16,16,16,18,14,17,15,17,15,18,17
08-Jun-2020 06:59:59,13,17,17,16,14,13,14,18,17,11,17,18,16,16,16,18,15,17,16,17,16,18,17
08-Jun-2020 07:59:59,16,18,19,18,16,16,16,20,19,12,18,19,17,17,17,19,16,18,17,18,17,20,18
08-Jun-2020 08:59:59,18,20,21,20,17,20,21,21,21,15,20,21,19,19,19,21,18,20,19,20,19,21,20
08-Jun-2020 09:59:59,20,21,23,22,19,22,24,23,22,17,22,22,20,20,21,22,20,22,21,21,21,23,22
08-Jun-2020 10:59:59,21,24,25,23,20,24,26,25,24,18,24,24,22,22,23,24,21,23,24,23,23,25,24
08-Jun-2020 11:59:59,22,25,26,24,22,25,28,26,26,19,25,25,24,24,24,26,22,25,25,25,25,26,25
08-Jun-2020 12:59:59,24,26,27,24,23,26,30,27,27,20,27,27,25,25,25,27,24,27,27,27,26,27,27
08-Jun-2020 13:59:59,25,27,28,24,24,28,32,29,28,21,28,28,26,26,27,29,25,28,27,27,26,28,28
08-Jun-2020 14:59:59,24,27,28,26,25,29,32,29,29,21,28,28,26,26,27,29,26,29,27,28,26,29,29
08-Jun-2020 15:59:59,24,27,28,25,24,30,32,29,28,19,28,28,26,26,27,29,24,28,29,29,26,29,30
08-Jun-2020 16:59:59,23,27,28,25,22,28,29,29,28,17,28,28,26,26,25,29,23,28,27,27,26,29,30
08-Jun-2020 17:59:59,22,25,24,24,18,27,24,27,27,15,26,24,25,25,24,26,20,25,25,23,24,27,25
08-Jun-2020 18:59:59,19,17,20,22,17,21,19,20,17,14,18,19,21,21,19,22,18,23,23,14,19,22,20
08-Jun-2020 19:59:59,12,14,18,21,15,16,15,19,17,14,15,15,17,17,15,20,14,14,19,16,15,16,19
08-Jun-2020 20:59:59,12,17,17,17,14,15,16,19,17,12,17,16,16,16,15,19,14,16,17,16,16,17,17
08-Jun-2020 21:59:59,13,17,18,16,13,15,16,19,17,11,17,17,17,17,15,18,14,16,18,16,16,18,17
08-Jun-2020 22:59:59,14,17,17,16,15,15,16,19,18,10,18,18,17,17,16,19,15,16,18,17,16,19,18
08-Jun-2020 23:59:59,14,17,18,17,15,14,15,19,18,10,18,18,18,18,16,18,14,16,17,17,17,19,18
09-Jun-2020 00:59:59,13,17,17,17,15,14,15,19,18,10,18,18,18,18,16,18,14,16,17,17,16,19,17
09-Jun-2020 01:59:59,13,16,15,16,14,13,15,19,18,9,18,17,17,17,15,18,13,16,17,17,16,19,17
09-Jun-2020 02:59:59,13,16,15,16,14,13,14,19,17,9,17,17,17,17,15,18,13,16,17,16,16,18,16
09-Jun-2020 03:59:59,13,16,14,16,14,13,14,16,17,8,17,16,16,16,15,17,13,16,17,15,15,18,16
09-Jun-2020 04:59:59,13,16,14,15,14,12,13,16,16,8,16,16,15,15,14,17,13,15,16,15,15,18,16
09-Jun-2020 05:59:59,12,15,13,14,13,11,12,15,16,7,16,16,15,15,14,17,12,15,16,15,15,18,15
09-Jun-2020 06:59:59,12,15,14,14,14,12,12,16,16,7,16,16,15,15,14,16,14,15,16,15,14,18,16
09-Jun-2020 07:59:59,15,17,16,16,15,15,14,18,17,10,17,18,16,16,16,17,15,16,16,17,16,19,16
09-Jun-2020 08:59:59,18,18,18,18,16,19,19,20,19,14,19,20,17,17,18,19,17,18,18,19,18,20,18
09-Jun-2020 09:59:59,19,20,21,20,18,21,23,21,20,17,20,21,19,19,20,21,18,20,20,21,19,22,20
09-Jun-2020 10:59:59,20,22,23,22,19,23,25,23,23,19,22,22,21,21,21,23,19,21,22,22,21,23,22
09-Jun-2020 11:59:59,21,24,25,24,21,24,27,25,25,20,24,24,23,23,23,25,21,24,24,23,23,25,24
09-Jun-2020 12:59:59,23,25,26,26,22,26,30,27,26,22,26,26,25,25,24,26,23,25,26,25,25,27,26
09-Jun-2020 13:59:59,24,27,28,27,24,27,31,29,28,23,27,27,26,26,26,28,24,27,28,27,26,28,27
09-Jun-2020 14:59:59,24,28,29,24,25,28,32,30,29,24,28,28,27,27,27,30,25,28,24,28,27,29,29
09-Jun-2020 15:59:59,20,26,28,24,24,29,32,29,28,23,27,27,25,25,24,29,24,28,22,28,24,27,29
09-Jun-2020 16:59:59,19,24,22,25,22,29,27,24,24,19,25,25,23,23,24,25,22,25,24,23,25,26,26
09-Jun-2020 17:59:59,20,23,20,20,21,21,23,21,21,19,23,24,19,19,23,22,22,21,23,20,22,22,20
09-Jun-2020 18:59:59,18,21,19,15,19,21,21,22,21,17,22,22,20,20,21,22,20,20,21,21,21,21,21
09-Jun-2020 19:59:59,18,21,18,15,19,20,21,22,21,15,22,22,19,19,21,21,19,20,19,20,20,21,20
09-Jun-2020 20:59:59,17,21,18,15,18,19,20,20,20,15,21,22,18,18,20,20,19,20,18,20,19,21,19
09-Jun-2020 21:59:59,17,20,18,16,18,18,20,21,20,14,21,21,18,18,20,20,18,19,18,19,18,21,19
09-Jun-2020 22:59:59,17,20,18,17,18,17,20,20,20,13,20,21,18,18,19,20,18,19,19,19,19,21,19
09-Jun-2020 23:59:59,17,20,18,17,17,16,19,20,20,12,20,21,18,18,19,20,18,19,18,19,19,20,19
10-Jun-2020 00:59:59,16,19,17,15,17,16,18,20,20,12,20,20,18,18,19,20,17,19,17,19,18,20,19
10-Jun-2020 01:59:59,15,19,16,14,17,17,18,19,19,12,19,20,17,17,18,19,17,18,17,18,17,20,19
10-Jun-2020 02:59:59,15,18,14,14,16,15,17,18,18,11,18,19,16,16,17,19,16,17,16,18,16,19,18
10-Jun-2020 03:59:59,14,17,14,14,15,14,16,17,17,10,18,18,16,16,17,19,15,17,16,17,16,18,17
10-Jun-2020 04:59:59,13,17,13,13,15,14,14,17,17,9,18,18,16,16,16,19,14,17,15,17,15,18,17
10-Jun-2020 05:59:59,13,17,13,13,15,14,14,17,17,8,18,17,15,15,16,18,14,17,15,17,15,18,17
10-Jun-2020 06:59:59,14,16,13,13,15,14,14,17,17,8,17,17,15,15,16,17,15,17,14,17,14,18,16
10-Jun-2020 07:59:59,15,18,14,14,15,17,16,19,18,11,18,18,16,16,18,18,16,18,16,18,16,19,17
10-Jun-2020 08:59:59,17,19,18,17,16,20,20,21,20,14,20,19,18,18,19,20,17,20,19,19,19,21,19
10-Jun-2020 09:59:59,17,21,21,20,17,21,21,23,22,16,22,21,20,20,20,22,18,21,21,20,20,23,21
10-Jun-2020 10:59:59,18,22,24,22,19,23,24,24,23,17,23,22,21,21,21,23,19,23,23,22,22,24,22
